,Adjektiv,P(han),P(hun),Diff,Ratio han/hun,Ratio hun/han
1109,profesjonell,0.13745786249637604,0.40360063314437866,-0.2661427706480026,0.3405789069889881,2.9361771368663563
935,morsk,0.12800496816635132,0.3912520408630371,-0.2632470726966858,0.32716754111746893,3.056537933391601
1066,passe,0.08483446389436722,0.3392421007156372,-0.25440763682127,0.25007056528481403,3.998871274038451
88,ansatt,0.1145668551325798,0.3680133819580078,-0.253446526825428,0.3113116553616316,3.21221509949045
1272,skulkesyk,0.20086635649204254,0.4513058662414551,-0.25043950974941254,0.4450780978427969,2.2467966966849118
1603,uønsket,0.1680174469947815,0.41500329971313477,-0.24698585271835327,0.404858098986011,2.470001223896852
471,fruktsommelig,0.1577450931072235,0.4047095477581024,-0.2469644546508789,0.389773589432362,2.5655919926650945
241,deilig,0.16129058599472046,0.4050566554069519,-0.24376606941223145,0.39819265735227877,2.511347162073121
12,abstinent,0.19271165132522583,0.4139002859592438,-0.22118863463401794,0.46559922247601904,2.147769909670555
201,blivende,0.16731038689613342,0.3867872357368469,-0.2194768488407135,0.43256439571331684,2.311794521023761
180,beveget,0.184673473238945,0.40297791361808777,-0.21830444037914276,0.4582719474148766,2.1821104382256533
1186,sakte,0.18686819076538086,0.4034821093082428,-0.21661391854286194,0.46313872772639264,2.159180263134392
1570,urettmessig,0.10646440088748932,0.3190529942512512,-0.2125885933637619,0.3336887689687363,2.996804486679296
210,bra nok,0.12881308794021606,0.341024786233902,-0.2122116982936859,0.37772353547306614,2.6474389496211463
1019,omsorgsfull,0.13836872577667236,0.3499325215816498,-0.21156379580497742,0.3954154508168135,2.5289856477137915
1324,stille,0.17791670560836792,0.38804808259010315,-0.21013137698173523,0.4584913921512714,2.181066028978069
746,klinisk,0.15324881672859192,0.3633626103401184,-0.2101137936115265,0.4217517498158283,2.3710630730914164
444,fortrolig,0.11741393059492111,0.3255196511745453,-0.20810572057962418,0.3606969046915179,2.7724108163757024
1169,rosa,0.17361252009868622,0.3809764087200165,-0.20736388862133026,0.45570412268302907,2.194406304933877
237,daglig,0.13106651604175568,0.33821508288383484,-0.20714856684207916,0.38752416043719873,2.5804842693467567
726,kjempeslem,0.18945786356925964,0.396603524684906,-0.20714566111564636,0.47770090727201764,2.0933600601904847
1666,vordende,0.16966651380062103,0.376415878534317,-0.20674936473369598,0.4507421803279558,2.218563169021389
76,ambivalent,0.12851081788539886,0.3297119736671448,-0.2012011557817459,0.3897669121811597,2.5656359448367185
1082,personal,0.11209187656641006,0.3131023347377777,-0.20101045817136765,0.35800396269892615,2.7932651707572833
297,ekstern,0.08865947276353836,0.28009840846061707,-0.1914389356970787,0.3165297270013022,3.159260930951632
821,kvinnelig,0.10795799642801285,0.29771140217781067,-0.18975340574979782,0.3626263409405261,2.7576595715753833
1145,refleksiv,0.12488043308258057,0.314089834690094,-0.18920940160751343,0.3975946346872306,2.5151244829715926
616,håndlagd,0.18310798704624176,0.37230759859085083,-0.18919961154460907,0.49181909727141815,2.0332679343846913
654,inkludert,0.07757632434368134,0.2656780183315277,-0.18810169398784637,0.2919937630928778,3.4247306839972422
1670,vàr,0.17062154412269592,0.3583289086818695,-0.18770736455917358,0.47615902593607545,2.1001387047827387
1587,utgående,0.155766099691391,0.34266501665115356,-0.18689891695976257,0.4545725187055409,2.199869017264045
172,besvart,0.07781508564949036,0.2628835439682007,-0.18506845831871033,0.29600592138587095,3.3783107963452124
782,koronafast,0.2308012992143631,0.40849748253822327,-0.17769618332386017,0.565000542427497,1.7699098052252293
799,kritisk,0.17584262788295746,0.3517310321331024,-0.17588840425014496,0.4999349270280335,2.000260325768209
1440,toårig,0.1347174048423767,0.30958640575408936,-0.17486900091171265,0.43515284372462215,2.29804312305685
798,kritikkverdig,0.21072684228420258,0.3840826451778412,-0.1733558028936386,0.548649737054977,1.8226564827457412
1689,ønsket,0.10894152522087097,0.2821139991283417,-0.1731724739074707,0.3861613587325398,2.5895910540666307
595,hjemmesnekret,0.2419755607843399,0.4145665764808655,-0.17259101569652557,0.5836832357263331,1.7132580461311415
