,Yrke,P(han),P(hun),Differanse
40,tunnel- og fjellarbeider,0.3416213393211365,0.06809217482805252,0.27352916449308395
41,assisterende kommunegartner,0.20905455946922302,0.21252943575382233,-0.003474876284599304
42,serigraf,0.09720662236213684,0.021128810942173004,0.07607781141996384
43,kopieringsmedarbeider,0.027364328503608704,0.054656289517879486,-0.027291961014270782
44,førstekonsulent ,0.07733861356973648,0.07885622978210449,-0.0015176162123680115
45,havnekaptein ,0.16631004214286804,0.012456372380256653,0.1538536697626114
46,møbeltapetserer,0.06898272782564163,0.028492633253335953,0.04049009457230568
47,terminalsjef ,0.13338544964790344,0.06704457849264145,0.066340871155262
48,trendforsker,0.22422300279140472,0.31351736187934875,-0.08929435908794403
49,første nestleder ,0.3601417541503906,0.2727615535259247,0.08738020062446594
50,verge,0.03520892187952995,0.03543231263756752,-0.00022339075803756714
51,røntgentekniker,0.0668480396270752,0.047146327793598175,0.01970171183347702
52,forsvarsråd,0.10382741689682007,0.035062629729509354,0.06876478716731071
53,finanstilsynsdirektør,0.43086734414100647,0.09018517285585403,0.34068217128515244
54,konsulent i skatteetaten,0.1419118046760559,0.20542335510253906,-0.06351155042648315
55,drosjesentralvakt,0.021508116275072098,0.0480320081114769,-0.0265238918364048
56,informasjonssjef,0.1621384173631668,0.05599614605307579,0.10614227131009102
57,togkontrollør,0.177774578332901,0.055382635444402695,0.1223919428884983
58,solstudiovert,0.14011715352535248,0.06294127553701401,0.07717587798833847
59,oversetter,0.10595713555812836,0.06285402178764343,0.043103113770484924
60,øre-nese-hals-spesialist,0.01797698251903057,0.015605065040290356,0.0023719174787402153
61,faglaborant ,0.12472892552614212,0.027718450874090195,0.09701047465205193
62,butikkekspeditør,0.08107181638479233,0.09738744795322418,-0.016315631568431854
63,skiheismedarbeider,0.18121178448200226,0.06948038190603256,0.1117314025759697
64,fylkesskolesjef,0.26754701137542725,0.056788574904203415,0.21075843647122383
65,salgsassistent,0.013355613686144352,0.05597168207168579,-0.04261606838554144
66,produktutviklingskoordinator ,0.062194809317588806,0.05427936464548111,0.007915444672107697
67,fylkesbibliotekar,0.1673920899629593,0.04758496582508087,0.11980712413787842
68,valgfunksjonær,0.0531717911362648,0.07294254004955292,-0.019770748913288116
69,flyrengjører,0.06218449026346207,0.01946229301393032,0.042722197249531746
70,stiftskapellan,0.26402103900909424,0.03954528272151947,0.22447575628757477
71,preparant ,0.12673510611057281,0.027853842824697495,0.09888126328587532
72,rettleder ,0.05775051563978195,0.05858403816819191,-0.0008335225284099579
73,luftsikkerhetstekniker,0.15300704538822174,0.07435394823551178,0.07865309715270996
74,produsentrådgiver ,0.09915576130151749,0.10942067205905914,-0.010264910757541656
75,servicearbeider ,0.031228158622980118,0.026065342128276825,0.005162816494703293
76,rasjonaliseringssjef,0.22701574862003326,0.02952135168015957,0.1974943969398737
77,statistikkassistent,0.030823491513729095,0.06276123225688934,-0.03193774074316025
78,arbeidstilrettelegger ,0.07541198283433914,0.118378184735775,-0.04296620190143585
79,flystyrmann,0.1951656937599182,0.009054421447217464,0.18611127231270075
80,bærplukker ,0.053931694477796555,0.02102006785571575,0.0329116266220808
81,jordskiftedommerfullmektig,0.10972563922405243,0.10414654016494751,0.005579099059104919
82,kateket,0.05041959881782532,0.021881118416786194,0.028538480401039124
83,kulturredaktør,0.11805152893066406,0.10861837863922119,0.009433150291442871
84,seniorrådgiver  ,0.12507770955562592,0.21925418078899384,-0.09417647123336792
85,trafikkleder ,0.27227357029914856,0.16678452491760254,0.10548904538154602
86,skopusser,0.04070006683468819,0.011342448182404041,0.029357618652284145
87,bistandsattache,0.05668920278549194,0.05916726961731911,-0.0024780668318271637
88,rekvisittleder ,0.06625688076019287,0.08434835821390152,-0.01809147745370865
89,miljøvernrådgiver,0.14398376643657684,0.17374882102012634,-0.0297650545835495
90,dietetiker,0.17074990272521973,0.14038699865341187,0.03036290407180786
91,blyglassmestersvenn,0.09979984164237976,0.01266387663781643,0.08713596500456333
92,fylkesskogsmesterassistent,0.10298342257738113,0.249898299574852,-0.14691487699747086
93,opplæringsfarmasøyt,0.08850370347499847,0.026135310530662537,0.06236839294433594
94,havnekontrollør,0.26122140884399414,0.04897487908601761,0.21224652975797653
95,personalleder,0.06741682440042496,0.10444390773773193,-0.037027083337306976
96,assisterende rådmann,0.32109424471855164,0.13420823216438293,0.1868860125541687
97,billettforvalter,0.07313165068626404,0.09680630266666412,-0.023674651980400085
98,nestleder ,0.2324451208114624,0.16553747653961182,0.06690764427185059
99,distriktstannlege,0.1987784057855606,0.04101582244038582,0.1577625833451748
100,verkstedmedarbeider ,0.04286138713359833,0.05667472630739212,-0.013813339173793793
101,brannvarslerinstallatør,0.10574997961521149,0.025293007493019104,0.08045697212219238
102,fagopplæringssjef ,0.25000444054603577,0.05869369953870773,0.19131074100732803
103,tannlegespesialist,0.28039124608039856,0.148183673620224,0.13220757246017456
104,malerikonservator,0.12359210848808289,0.12137223035097122,0.002219878137111664
105,hjelpemontør ,0.09387735277414322,0.01695978082716465,0.07691757194697857
106,tømmermottaker ,0.14554382860660553,0.029784852638840675,0.11575897596776485
107,konkurransedirektør,0.17707009613513947,0.13750703632831573,0.03956305980682373
108,domorganist,0.198213592171669,0.10630178451538086,0.09191180765628815
109,produksjonsdirektør ,0.21316289901733398,0.04577181115746498,0.167391087859869
110,koranlærer,0.07967105507850647,0.0595928393304348,0.02007821574807167
111,flisarbeider ,0.15645571053028107,0.028143325820565224,0.12831238470971584
112,områdeansvarlig ,0.10650448501110077,0.15576542913913727,-0.0492609441280365
113,vareautomatoperatør ,0.1553487479686737,0.03785093501210213,0.11749781295657158
114,graffitifjerner,0.05947853624820709,0.044314149767160416,0.015164386481046677
115,vedlikeholdsleder,0.15460392832756042,0.08113157004117966,0.07347235828638077
116,bussfører,0.11715362966060638,0.05899084731936455,0.05816278234124184
117,praksisveileder ,0.02383325807750225,0.1829000860452652,-0.15906682796776295
118,"seksjonsingeniør, sivil ",0.1448800414800644,0.07803172618150711,0.06684831529855728
119,assisterende overlege,0.20769573748111725,0.12986785173416138,0.07782788574695587
120,forsker ,0.1833704560995102,0.1465333253145218,0.0368371307849884
121,trainee ,0.04562554135918617,0.10048867762088776,-0.054863136261701584
122,forstkandidat,0.2731941342353821,0.08907264471054077,0.1841214895248413
123,fylkeskultursjef,0.29156675934791565,0.06832628697156906,0.2232404723763466
124,førstelaboratorietekniker ,0.11594949662685394,0.0865679681301117,0.02938152849674225
125,flymekaniker,0.15324822068214417,0.03719697147607803,0.11605124920606613
126,avdelingsleder ,0.18744146823883057,0.18569177389144897,0.0017496943473815918
127,helse- og sosialdirektør,0.24146391451358795,0.06715014576911926,0.1743137687444687
128,illustratør ,0.26334887742996216,0.14777858555316925,0.11557029187679291
129,forlagsdirektør,0.3248003125190735,0.1183687224984169,0.20643159002065659
130,distribusjonssjef,0.20546944439411163,0.0546700544655323,0.15079938992857933
131,jordregistertekniker,0.11874236911535263,0.05126095563173294,0.06748141348361969
132,campingplassbestyrer ,0.1506900042295456,0.050883904099464417,0.09980610013008118
133,etatsleder ,0.24242180585861206,0.17475180327892303,0.06767000257968903
134,bankmedarbeider,0.04639018326997757,0.057195473462343216,-0.010805290192365646
135,kafearbeider ,0.052755363285541534,0.12240643054246902,-0.06965106725692749
136,storyboard artist,0.07154741883277893,0.08125854283571243,-0.009711124002933502
137,assistent ,0.0365024171769619,0.037043631076812744,-0.0005412138998508453
138,kystskipper,0.4965331554412842,0.04632151871919632,0.45021163672208786
139,korrosjonsmedarbeider,0.08455885946750641,0.03775932639837265,0.04679953306913376
140,innkjøpsagent,0.04045802354812622,0.03968767821788788,0.0007703453302383423
141,landskapsarkitekt,0.2099418342113495,0.16845667362213135,0.04148516058921814
142,stasjonsarbeider ,0.1694064438343048,0.05448400601744652,0.11492243781685829
143,krematoriebetjent,0.07356693595647812,0.08825498074293137,-0.014688044786453247
144,materialoperatør,0.16223517060279846,0.029124943539500237,0.13311022706329823
145,sjefsfysioterapeut,0.10634917765855789,0.19347456097602844,-0.08712538331747055
146,sosialsjef,0.13919244706630707,0.05328182503581047,0.0859106220304966
147,kirkegårdsarbeider,0.148101344704628,0.07927761971950531,0.06882372498512268
148,psykologspesialist,0.23355047404766083,0.2150433510541916,0.01850712299346924
149,regissør,0.11862670630216599,0.055297959595918655,0.06332874670624733
150,petroleumsarkitekt ,0.27795854210853577,0.08059101551771164,0.19736752659082413
151,stillverksbetjent,0.10541041940450668,0.039523445069789886,0.0658869743347168
152,kjemiingeniør,0.1545943021774292,0.03216776251792908,0.12242653965950012
153,sortersalarbeider ,0.11390706151723862,0.048166241496801376,0.06574082002043724
154,tømrerlærling,0.08911337703466415,0.035519372671842575,0.05359400436282158
155,kostymeformann,0.10544352233409882,0.010163489729166031,0.09528003260493279
156,mediedesigner,0.1112811341881752,0.2721990942955017,-0.1609179601073265
157,driftsfullmektig ,0.0989861860871315,0.11510457843542099,-0.01611839234828949
158,forvaltningsassistent ,0.03616214916110039,0.09559037536382675,-0.059428226202726364
159,plan- og miljøsjef ,0.4567912220954895,0.10479030013084412,0.3520009219646454
160,losbåtfører,0.25165072083473206,0.03969045355916023,0.21196026727557182
161,eksamensvakt,0.015140310861170292,0.035875771194696426,-0.020735460333526134
162,park- og idrettssjef,0.4136497974395752,0.051474712789058685,0.3621750846505165
163,hr-leder,0.13178788125514984,0.0622032955288887,0.06958458572626114
164,linjemontør,0.10149280726909637,0.03089274652302265,0.07060006074607372
165,tannteknikerassistent,0.03223421052098274,0.08174064010381699,-0.049506429582834244
166,brefører,0.13993404805660248,0.019560014829039574,0.1203740332275629
167,formuesforvalter,0.2143205851316452,0.13755933940410614,0.07676124572753906
168,instrumentrørlegger,0.11963300406932831,0.03437717258930206,0.08525583148002625
169,kafemedarbeider ,0.02766108699142933,0.1245632991194725,-0.09690221212804317
170,kuldemaskinist,0.08765168488025665,0.02160395123064518,0.06604773364961147
171,teknisk sjef ,0.21686561405658722,0.03828752785921097,0.17857808619737625
172,danser,0.018046986311674118,0.022867264226078987,-0.004820277914404869
173,fruktdyrker,0.20343850553035736,0.04689069092273712,0.15654781460762024
174,ndt-inspektør,0.09061867743730545,0.019566737115383148,0.0710519403219223
175,kostymesjef,0.07509512454271317,0.05990263447165489,0.015192490071058273
176,audiopedagog,0.11387129127979279,0.12950338423252106,-0.01563209295272827
177,fylkesgartner,0.16124911606311798,0.13661573827266693,0.02463337779045105
178,installasjonselektriker,0.08549091964960098,0.021089529618620872,0.06440139003098011
179,næringsmiddeltekniker,0.15342634916305542,0.1279255449771881,0.02550080418586731
180,bademester,0.0701143816113472,0.013211645185947418,0.05690273642539978
181,moteformgiver,0.012036815285682678,0.010025878436863422,0.002010936848819256
182,reguleringssjef ,0.3761526346206665,0.015054113231599331,0.3610985213890672
183,taksidermist,0.11128571629524231,0.01478365808725357,0.09650205820798874
184,fraktsjef ,0.21328751742839813,0.03987656533718109,0.17341095209121704
185,dokumentasjonsleder ,0.12062956392765045,0.0933469608426094,0.027282603085041046
186,biokjemitekniker,0.13358907401561737,0.08728711307048798,0.046301960945129395
187,salgsrepresentant ,0.09291495382785797,0.08883238583803177,0.004082567989826202
188,trapeskunstner,0.11105186492204666,0.05278030037879944,0.05827156454324722
189,ventilasjonsingeniør,0.17808960378170013,0.05313004553318024,0.1249595582485199
190,varmebehandler,0.02691163495182991,0.026366841048002243,0.0005447939038276672
191,administrasjonskonsulent,0.09607905894517899,0.10361749678850174,-0.007538437843322754
192,fraktekspedisjonsleder,0.3531007170677185,0.05103297159075737,0.30206774547696114
193,scenetekniker,0.07860666513442993,0.1182553842663765,-0.039648719131946564
194,utrykningspolitisjef,0.24291446805000305,0.09052110463380814,0.15239336341619492
195,skipsmekanikeraspirant,0.14460213482379913,0.028800342231988907,0.11580179259181023
196,stålmontør ,0.17523632943630219,0.01440467219799757,0.16083165723830462
197,avdelingsbanksjef,0.2145952731370926,0.11088087409734726,0.10371439903974533
198,t-banefører,0.09358925372362137,0.04976971447467804,0.04381953924894333
199,kokkelærling,0.05559974163770676,0.03152192011475563,0.024077821522951126
200,utreder ,0.1527370661497116,0.06668376922607422,0.08605329692363739
201,eiendomsforvalter,0.17077523469924927,0.17135895788669586,-0.0005837231874465942
202,innkjøpskonsulent,0.03926839679479599,0.05877885967493057,-0.019510462880134583
203,kontormann,0.1352648138999939,0.012010953389108181,0.12325386051088572
204,optikermedarbeider ,0.02434360794723034,0.05615449324250221,-0.031810885295271873
205,losformidler,0.12671774625778198,0.02746015228331089,0.09925759397447109
206,flysystemavioniker,0.11584892123937607,0.043931178748607635,0.07191774249076843
207,fylkesingeniør,0.22302451729774475,0.0716850608587265,0.15133945643901825
208,kjøreskolelærer,0.15004628896713257,0.13195714354515076,0.01808914542198181
209,forretningsdirektør ,0.3458549976348877,0.07244310528039932,0.2734118923544884
210,logoped,0.11415883898735046,0.07803166657686234,0.03612717241048813
211,regnskapskontrollør,0.08840783685445786,0.029316801577806473,0.05909103527665138
212,misjonsprest,0.27436959743499756,0.10019434988498688,0.17417524755001068
213,fysiker,0.15925271809101105,0.020103946328163147,0.1391487717628479
214,business controller,0.06565650552511215,0.021465973928570747,0.044190531596541405
215,andremaskinist ,0.32780516147613525,0.01933664083480835,0.3084685206413269
216,kjøkkenistruktør,0.10145881772041321,0.06148514896631241,0.0399736687541008
217,bankfunksjonær,0.14395159482955933,0.07879896461963654,0.06515263020992279
218,partileder,0.3960358500480652,0.27944570779800415,0.11659014225006104
219,miljøterapeut ,0.07816444337368011,0.19970785081386566,-0.12154340744018555
220,planleggingssjef ,0.2745837867259979,0.03456508368253708,0.24001870304346085
221,webkoordinator,0.08541236817836761,0.14596059918403625,-0.06054823100566864
222,aldershjemsbestyrer ,0.18726377189159393,0.06225286424160004,0.1250109076499939
223,håndballspiller,0.07949772477149963,0.11412136256694794,-0.0346236377954483
224,flyattache,0.08074567466974258,0.024277057498693466,0.05646861717104912
225,linjeleder ,0.07107363641262054,0.0810747966170311,-0.010001160204410553
226,"ingeniør, sivil ",0.18987032771110535,0.0513659231364727,0.13850440457463264
227,reportasjeleder ,0.12366268038749695,0.19373665750026703,-0.07007397711277008
228,ambulerende vaktmester,0.11450936645269394,0.05116450414061546,0.06334486231207848
229,lege,0.11382219940423965,0.02106049284338951,0.09276170656085014
230,teletekniker,0.09976660460233688,0.06457026302814484,0.03519634157419205
231,pølsemakeriarbeider,0.10260831564664841,0.051871974021196365,0.05073634162545204
232,gjærhusarbeider ,0.09936720877885818,0.05423439294099808,0.04513281583786011
233,skipsmekaniker,0.2738526165485382,0.02597321942448616,0.24787939712405205
234,astronom,0.21863429248332977,0.015180844813585281,0.2034534476697445
235,skulptør,0.22749201953411102,0.06464320421218872,0.1628488153219223
236,ligningssjef,0.19464056193828583,0.05830085277557373,0.1363397091627121
237,sjef heimevernet,0.3190252408385277,0.022007795050740242,0.29701744578778744
238,arbeidsstudietekniker ,0.14115993678569794,0.054595474153757095,0.08656446263194084
239,barneparkleder,0.11594215780496597,0.28343066573143005,-0.16748850792646408
240,"arbeidsstudieingeniør, sivil ",0.2188541293144226,0.07081227004528046,0.14804185926914215
241,produktansvarlig ,0.022208137437701225,0.04169140011072159,-0.019483262673020363
242,banearbeider,0.12271180748939514,0.028131432831287384,0.09458037465810776
243,postbetjent,0.05336819589138031,0.03627294674515724,0.017095249146223068
244,gitarbygger,0.28779125213623047,0.03230483829975128,0.2554864138364792
245,forsøksleder ,0.2739237844944,0.1072436049580574,0.16668017953634262
246,radiosondeleder,0.14286291599273682,0.09142450243234634,0.05143841356039047
247,brønnborer ,0.09058791399002075,0.013204335235059261,0.07738357875496149
248,produksjonsarbeider ,0.06459935754537582,0.04699918255209923,0.017600174993276596
249,reindriftssjef,0.38968798518180847,0.10049571096897125,0.2891922742128372
250,svakstrømsreparatør,0.07150505483150482,0.0246569886803627,0.04684806615114212
251,løypekjører,0.09521707147359848,0.0550704263150692,0.04014664515852928
252,radioekspeditør,0.18506461381912231,0.0689363032579422,0.11612831056118011
253,"avdelingsingeniør, sivil ",0.19388440251350403,0.08397313207387924,0.10991127043962479
254,skogassistent,0.1945425570011139,0.07673082500696182,0.11781173199415207
255,flyplassekspeditør,0.13980093598365784,0.090552918612957,0.049248017370700836
256,overtrykker,0.06498348712921143,0.01372165884822607,0.051261828280985355
257,skrankeekspeditør,0.06345634162425995,0.10237862914800644,-0.03892228752374649
258,skuespiller,0.04933193325996399,0.034200575202703476,0.015131358057260513
259,bodselger,0.05300695821642876,0.025064971297979355,0.027941986918449402
260,produksjonsassistent ,0.021692216396331787,0.03819499537348747,-0.016502778977155685
261,lokomotivkontrollør,0.1766645610332489,0.019440708681941032,0.15722385235130787
262,avdelingsdirektør restaurant,0.19934609532356262,0.2685740888118744,-0.06922799348831177
263,meteorologisekretær,0.14043697714805603,0.10425516217947006,0.03618181496858597
264,markedsfører ,0.06822651624679565,0.048670973628759384,0.01955554261803627
265,fasademontør,0.10173733532428741,0.016968240961432457,0.08476909436285496
266,hovedkasserer ,0.1328832507133484,0.042780376970767975,0.09010287374258041
267,reassuransesekretær,0.10531466454267502,0.04418549686670303,0.061129167675971985
268,revisjonssjef,0.22730930149555206,0.05611317232251167,0.1711961291730404
269,konsernøkonom,0.40407678484916687,0.078560471534729,0.32551631331443787
270,biltrafikkdirektør,0.2997097373008728,0.05309969186782837,0.24661004543304443
271,skraphandler,0.06157553195953369,0.01412168238312006,0.04745384957641363
272,trener,0.1312561184167862,0.019812477752566338,0.11144364066421986
273,skredder,0.09255287796258926,0.012312076985836029,0.08024080097675323
274,it-medarbeider,0.037472229450941086,0.06436321884393692,-0.026890989392995834
275,planleggingstekniker ,0.0822157934308052,0.055972807109355927,0.02624298632144928
276,operasjonssjef ,0.25479844212532043,0.08644832670688629,0.16835011541843414
277,avlskonsulent,0.10133639723062515,0.08196968585252762,0.019366711378097534
278,malersvenn,0.1180768683552742,0.010813327506184578,0.10726354084908962
279,administrasjonssjef ,0.24989475309848785,0.061993248760700226,0.18790150433778763
280,jordbruksforsker,0.25976261496543884,0.0951603502035141,0.16460226476192474
281,dagsenterleder ,0.10543084144592285,0.3547377586364746,-0.24930691719055176
282,oppgjørsleder ,0.22483263909816742,0.09477373957633972,0.1300588995218277
283,påstikker ,0.01845785602927208,0.011067718267440796,0.007390137761831284
284,skattefogd,0.11413445323705673,0.034962013363838196,0.07917243987321854
285,dirigent,0.07728710025548935,0.02415519207715988,0.05313190817832947
286,værobservatør,0.07560126483440399,0.04069970175623894,0.034901563078165054
287,jernbanedirektør,0.1747749298810959,0.04348890483379364,0.13128602504730225
288,utbyggingssjef ,0.4155527651309967,0.05032873526215553,0.36522402986884117
289,sømoperatør,0.10781719535589218,0.12127451598644257,-0.013457320630550385
290,kostøkonom,0.16802434623241425,0.0899868905544281,0.07803745567798615
291,systemkonsulent,0.07950881868600845,0.05174083262681961,0.027767986059188843
292,bioingeniør i,0.3194352388381958,0.2212798297405243,0.09815540909767151
293,spesialfysioterapeut,0.1545577347278595,0.1813315749168396,-0.026773840188980103
294,innredningsmontør,0.0977523997426033,0.045153141021728516,0.052599258720874786
295,orkestersjef,0.16742192208766937,0.03819240257143974,0.12922951951622963
296,booker,0.022879812866449356,0.01381421834230423,0.009065594524145126
297,"planleggingsingeniør, sivil",0.24818266928195953,0.08870476484298706,0.15947790443897247
298,boreingeniør,0.290729284286499,0.03598420321941376,0.25474508106708527
299,førstelagmann,0.16164153814315796,0.018871020525693893,0.14277051761746407
300,eiendomsutvikler,0.3884387305006385,0.16326992213726044,0.22516880836337805
301,telesekretær,0.0899956151843071,0.09312552213668823,-0.003129906952381134
302,spesialutreder ,0.3237322270870209,0.009315182454884052,0.3144170446321368
303,politiavdelingssjef,0.20563176274299622,0.12021982669830322,0.085411936044693
304,havforsker,0.38730815052986145,0.05342591553926468,0.33388223499059677
305,kontorsjef ,0.17465975880622864,0.03014465793967247,0.14451510086655617
306,skilærer,0.11164621263742447,0.06700903177261353,0.044637180864810944
307,yrkeshygieniker,0.18232913315296173,0.2012166976928711,-0.018887564539909363
308,massør,0.005820671562105417,0.010953821241855621,-0.005133149679750204
309,bøssebærer,0.01831405982375145,0.05076004937291145,-0.032445989549160004
310,fengselsaspirant,0.06874023377895355,0.03430715948343277,0.03443307429552078
311,avdelingsbibliotekar,0.11390157788991928,0.1057949885725975,0.008106589317321777
312,optisk tegner,0.16381531953811646,0.019114935770630836,0.14470038376748562
313,tivoliarbeider,0.08952586352825165,0.04640648886561394,0.04311937466263771
314,organisasjonsleder,0.19279198348522186,0.1152106449007988,0.07758133858442307
315,finanssjef,0.20872513949871063,0.049062807112932205,0.15966233238577843
316,it-koordinator,0.10282034426927567,0.07885966449975967,0.02396067976951599
317,vernepleier,0.04157840460538864,0.20837675034999847,-0.16679834574460983
318,betongvarearbeider,0.14243170619010925,0.028960609808564186,0.11347109638154507
319,terminalbetjent,0.03374408558011055,0.048789992928504944,-0.015045907348394394
320,kommunelege ii,0.2015533745288849,0.11606656759977341,0.08548680692911148
321,språkstenograf,0.198648139834404,0.08252079784870148,0.11612734198570251
322,fiskerikonsulent,0.2587369382381439,0.07004539668560028,0.18869154155254364
323,brukskunstner,0.18375051021575928,0.1739339977502823,0.00981651246547699
324,regnskapsansvarlig,0.040143873542547226,0.04111118242144585,-0.0009673088788986206
325,generalagent,0.07554168999195099,0.016713757067918777,0.05882793292403221
326,teknisk fullmektig ,0.06288272142410278,0.04734249785542488,0.015540223568677902
327,kretskortmontør,0.10438451915979385,0.02887536957859993,0.07550914958119392
328,preparant,0.12673510611057281,0.027853842824697495,0.09888126328587532
329,fiskerirådgiver,0.24243734776973724,0.2533714175224304,-0.010934069752693176
330,forsyningsansvarlig,0.03736430034041405,0.03914206475019455,-0.0017777644097805023
331,elkrafttekniker,0.12268292158842087,0.06251407414674759,0.06016884744167328
332,kundebehandler ,0.016782965511083603,0.06660828739404678,-0.04982532188296318
333,statssekretær,0.24012500047683716,0.2700699269771576,-0.029944926500320435
334,redningsleder,0.30265694856643677,0.10107531398534775,0.20158163458108902
335,næringsmiddelinspektør,0.2772141993045807,0.07287107408046722,0.20434312522411346
336,nettverkskonsulent ,0.04027825966477394,0.059010446071624756,-0.018732186406850815
337,planteskolearbeider,0.1940377950668335,0.09914801269769669,0.09488978236913681
338,parkarbeider,0.08685219287872314,0.04357209801673889,0.04328009486198425
339,lokomotivleder,0.1315067708492279,0.0261018518358469,0.105404919013381
340,museumslektor,0.17126017808914185,0.12047958374023438,0.05078059434890747
341,sonesjef,0.15961576998233795,0.09149526059627533,0.06812050938606262
342,dikter,0.09821460396051407,0.03432048484683037,0.0638941191136837
343,kardiolog,0.2249418944120407,0.05295610800385475,0.17198578640818596
344,voksenopplæringssjef,0.21264678239822388,0.12768538296222687,0.08496139943599701
345,trafikkontrollør,0.1677975356578827,0.03749271109700203,0.13030482456088066
346,avdelingssykepleier,0.024477418512105942,0.2647365927696228,-0.24025917425751686
347,fargeriarbeider ,0.11202078312635422,0.21101392805576324,-0.09899314492940903
348,fiskeoppdretter,0.3448013663291931,0.05577908828854561,0.2890222780406475
349,senior controller,0.13598661124706268,0.045130301266908646,0.09085630998015404
350,campingplassmedarbeider,0.04863453283905983,0.06788678467273712,-0.019252251833677292
351,kalkulatør,0.03364626690745354,0.008157031610608101,0.025489235296845436
352,tiltakssjef ,0.2818795442581177,0.024257661774754524,0.25762188248336315
353,folkevalgt,0.07164869457483292,0.07915373146533966,-0.007505036890506744
354,serviceingeniør ,0.1664951741695404,0.05962646007537842,0.10686871409416199
355,billedhogger,0.24213051795959473,0.08419493585824966,0.15793558210134506
356,laboratorierådgiver,0.06590600311756134,0.13674740493297577,-0.07084140181541443
357,førstepostbetjent,0.05031125247478485,0.04912479966878891,0.0011864528059959412
358,bykasserer,0.17147916555404663,0.03490208461880684,0.1365770809352398
359,utviklingsingeniør ,0.1621166318655014,0.08640392869710922,0.07571270316839218
360,direktør ,0.08759113401174545,0.021640457212924957,0.0659506767988205
361,prosessansvarlig for systemutvikling ,0.052930526435375214,0.0776619091629982,-0.024731382727622986
362,engasjementssjef ,0.11333400011062622,0.1229408010840416,-0.009606800973415375
363,psykiater,0.16259363293647766,0.06481055915355682,0.09778307378292084
364,elektromontør gr.l,0.12437161803245544,0.019940529018640518,0.10443108901381493
365,spesialpedagog,0.06617104262113571,0.13852617144584656,-0.07235512882471085
366,forsikringsinspektør,0.08447127789258957,0.03696268051862717,0.0475085973739624
367,"kostnadsingeniør, sivil ",0.16656267642974854,0.08101831376552582,0.08554436266422272
368,pedagogisk psykolog,0.1883484125137329,0.19040893018245697,-0.00206051766872406
