,Yrke,P(han),P(hun),Differanse
33,spesialrådgiver ,0.066098527982831,0.05863604694604874,0.007462481036782265
34,husholdsleder,0.01767037622630596,0.009660273790359497,0.008010102435946465
35,sosialassistent,0.056785501539707184,0.021249650046229362,0.03553585149347782
36,barnevernskonsulent,0.0208464115858078,0.03303602337837219,-0.012189611792564392
37,attføringskoordinator,0.028580106794834137,0.05824153684079647,-0.029661430045962334
38,protokollsekretær,0.02486804500222206,0.024365201592445374,0.0005028434097766876
39,seniorskattejurist,0.045479483902454376,0.21730563044548035,-0.17182614654302597
40,senior økonomikonsulent,0.11862609907984734,0.14005568623542786,-0.02142958715558052
41,lovrådgiver,0.08290623500943184,0.051987502723932266,0.030918732285499573
42,rehabiliteringsterapeut ,0.12784253060817719,0.05264902487397194,0.07519350573420525
43,kontrollromsassistent,0.07132754847407341,0.0342395082116127,0.03708804026246071
44,senior kalkulatør,0.023535078391432762,0.10498429089784622,-0.08144921250641346
45,regnskapsfullmektig,0.07849782146513462,0.01782987266778946,0.06066794879734516
46,informasjonsrådgiver,0.02751915715634823,0.0625058263540268,-0.034986669197678566
47,hundeskoleinstruktør,0.02974397875368595,0.05603989586234093,-0.026295917108654976
48,viseadministrerende direktør ,0.028748728334903717,0.021108511835336685,0.007640216499567032
49,lufthavnkontrollør,0.044999243691563606,0.028568895533680916,0.01643034815788269
50,informasjonskonsulent,0.08815235830843449,0.023952579125761986,0.0641997791826725
51,tekstforfatter,0.019335823133587837,0.029376001097261906,-0.010040177963674068
52,sjef heimevernet,0.1375584676861763,0.026658758521080017,0.11089970916509628
53,ungdomssekretær ,0.053636422380805016,0.04163185879588127,0.012004563584923744
54,assisterende direktør ,0.030221788212656975,0.013577126897871494,0.01664466131478548
55,romanforfatter,0.022074667736887932,0.022239191457629204,-0.00016452372074127197
56,seniormetallurg,0.032347433269023895,0.07602689415216446,-0.043679460883140564
57,viseadministrerende direktør,0.028748728334903717,0.021108511835336685,0.007640216499567032
58,frysemaskinist ,0.11233463883399963,0.029398996382951736,0.0829356424510479
59,personal-og økonomidirektør,0.1026259995996952,0.04149796441197395,0.06112803518772125
60,fylkesskogsmesterassistent,0.035988129675388336,0.07324975728988647,-0.03726162761449814
61,sjefpsykolog,0.030507739633321762,0.028849102556705475,0.0016586370766162872
62,salgsleder ,0.019695641472935677,0.0246712826192379,-0.004975641146302223
63,nestleder i juridisk sekretariat,0.14064106345176697,0.05148826912045479,0.08915279433131218
64,assisterende fiskeridirektør,0.0413547120988369,0.05135434493422508,-0.009999632835388184
65,bookingkoordinator,0.05999722331762314,0.01502061914652586,0.04497660417109728
66,medisinalråd,0.09333861619234085,0.026616431772708893,0.06672218441963196
67,advokatsekretær,0.03483567014336586,0.04067888855934143,-0.005843218415975571
68,webredaktør ,0.06029733270406723,0.019246486946940422,0.04105084575712681
69,web-designer,0.07587133720517159,0.03916209936141968,0.03670923784375191
70,fiskerikonsulent,0.05254005640745163,0.03080546110868454,0.02173459529876709
71,stortingspresident,0.0327317975461483,0.02252201735973358,0.010209780186414719
72,generalinspektør for heimevernet,0.1330537647008896,0.03365683555603027,0.09939692914485931
73,bioingeniør ii,0.08145993947982788,0.02660922147333622,0.05485071800649166
74,kontorsjef økonomi ,0.14623723551630974,0.13392068445682526,0.012316551059484482
75,helserådskontrollør,0.06909159198403358,0.0297919400036335,0.039299651980400085
76,juridisk rådgiver,0.11049400642514229,0.043479885905981064,0.06701412051916122
77,ombudsmann for sivile tjenestepliktige,0.17556485533714294,0.1497785598039627,0.025786295533180237
78,reisebyråfunksjonær,0.04831179231405258,0.05878016725182533,-0.01046837493777275
79,tekstforfatter ,0.019335823133587837,0.029376001097261906,-0.010040177963674068
80,seniorrådgiver ,0.052390819415450096,0.09523800201714039,-0.04284718260169029
81,assisterende enhetsleder ,0.03648020327091217,0.01573130302131176,0.02074890024960041
82,bedriftspsykolog,0.03383660688996315,0.11154508590698242,-0.07770847901701927
83,skolerådgiver,0.033304689452052116,0.03742323815822601,-0.004118548706173897
84,stortingsreferentaspirant,0.09802128933370113,0.02626027539372444,0.07176101393997669
85,plenumsleder ,0.021810466423630714,0.03250478208065033,-0.010694315657019615
86,kontordame,0.02358810417354107,0.024654503911733627,-0.0010663997381925583
87,teknisk salgsrepresentant,0.037799250334501266,0.06784336268901825,-0.030044112354516983
88,rådgiver landbruksproduksjon,0.10711980424821377,0.10498028993606567,0.002139514312148094
89,frivillighetssentralleder,0.04063151404261589,0.04223284870386124,-0.001601334661245346
90,transportleder ,0.033521536737680435,0.01926032267510891,0.014261214062571526
91,manusforfatter,0.009859930723905563,0.026695609092712402,-0.01683567836880684
92,seniorsekretær,0.04133135452866554,0.03393159806728363,0.007399756461381912
93,ambulansemedhjelper ,0.036986950784921646,0.03647288307547569,0.0005140677094459534
94,økonomisk rådgiver ,0.050424424931406975,0.020397577434778214,0.03002684749662876
95,kvalitetsrådgiver ,0.06469710171222687,0.10998977720737457,-0.045292675495147705
96,miljøvernsjef på svalbard,0.17712421342730522,0.10275159776210785,0.07437261566519737
97,eiendomsmeglerkandidat,0.03653732314705849,0.026271909475326538,0.010265413671731949
98,juridisk saksbehandler ,0.16819795966148376,0.03883508965373039,0.12936287000775337
99,operatør av pakkemaskiner ,0.266496479511261,0.01663743332028389,0.2498590461909771
100,kommunestyremedlem,0.02697044610977173,0.03195579722523689,-0.004985351115465164
101,hjelpemann på bil,0.15753664821386337,0.026874864473938942,0.13066178373992443
102,fylkeskoordinator i trygdeetaten,0.055311791598796844,0.08841580897569656,-0.03310401737689972
103,avdelingsdirektør restaurant,0.018569253385066986,0.03529895842075348,-0.016729705035686493
104,redaktør ,0.024237575009465218,0.056905146688222885,-0.03266757167875767
105,skogbruksfunksjonær,0.027799811214208603,0.03660096600651741,-0.008801154792308807
106,assisterende sjefsykepleier,0.023362815380096436,0.02736210823059082,-0.003999292850494385
107,helsefaglig rådgiver,0.04369264468550682,0.07715973258018494,-0.033467087894678116
108,assisterende riksmeklingsmann,0.04030785709619522,0.03149356320500374,0.008814293891191483
109,rektor kulturskole ,0.04103660583496094,0.16093969345092773,-0.1199030876159668
110,assisterende fagsjef ,0.03934215381741524,0.01577448472380638,0.023567669093608856
111,mønsterkonstruktør,0.07995974645018578,0.015254078432917595,0.06470566801726818
112,produktansvarlig for systemutvikling ,0.03850856423377991,0.10368221253156662,-0.06517364829778671
113,karriererådgiver,0.0724782794713974,0.07913795113563538,-0.006659671664237976
114,nestleder ,0.01462075300514698,0.010821642354130745,0.0037991106510162354
115,brønnserviceoperatør ,0.03577904403209686,0.08470914512872696,-0.048930101096630096
116,politisk redaktør,0.04289590194821358,0.18015484511852264,-0.13725894317030907
117,fotolaboratorieassistent,0.07743755541741848,0.06213364005088806,0.015303915366530418
118,markedsføringssekretær,0.03142106905579567,0.030897989869117737,0.0005230791866779327
119,bokholderassistent,0.03812471777200699,0.04573962464928627,-0.007614906877279282
120,senior konsulent ,0.09438610449433327,0.023238949477672577,0.07114715501666069
121,fjærfeprodusent,0.07140850648283958,0.023880206048488617,0.04752830043435097
122,avdelingsdirektør hotell,0.09361891448497772,0.027932418510317802,0.06568649597465992
123,internatgruppeassistent,0.01585512049496174,0.03992924094200134,-0.024074120447039604
124,blikkenslagermester,0.051145995035767555,0.021485118195414543,0.029660876840353012
125,fruktprodusent,0.09560947865247726,0.020401230081915855,0.07520824857056141
126,familiebarnehageleder,0.01598469913005829,0.19679908640682697,-0.18081438727676868
127,utdanningsrådgiver,0.04079502448439598,0.04045461118221283,0.00034041330218315125
128,prosessansvarlig for systemutvikling ,0.07508715242147446,0.07249807566404343,0.0025890767574310303
129,bemanningsrådgiver,0.05315561406314373,0.04091884195804596,0.01223677210509777
130,helse- og miljørådgiver,0.048499900847673416,0.10397626459598541,-0.055476363748311996
131,kursleder ,0.021781155839562416,0.042759355157613754,-0.020978199318051338
132,strategirådgiver,0.08776644244790077,0.02565922774374485,0.06210721470415592
133,teknisk forfatter,0.023268114775419235,0.09484588913619518,-0.07157777436077595
134,programvaretester,0.019431328400969505,0.037101950496435165,-0.01767062209546566
135,konsulent i skatteetaten,0.21962152421474457,0.08800430595874786,0.1316172182559967
136,senior servicetekniker ,0.13905075192451477,0.030133994296193123,0.10891675762832165
137,pleie- og omsorgssjef,0.05236266180872917,0.030458487570285797,0.021904174238443375
138,finansrådgiver,0.061001306399703026,0.04203996807336807,0.018961338326334953
139,veileder i arbeidsmarkedsetaten,0.052050523459911346,0.15241515636444092,-0.10036463290452957
140,assisterende banksjef,0.09897445142269135,0.032344330102205276,0.06663012132048607
141,fylkestingsmedlem,0.044633638113737106,0.0799524188041687,-0.035318780690431595
142,assisterende forvaltningssjef,0.027221987023949623,0.029595550149679184,-0.002373563125729561
143,senior planleggsingsingeniør ,0.0732036754488945,0.07832373678684235,-0.0051200613379478455
144,salgsrådgiver,0.03427697904407978,0.0319100022315979,0.00236697681248188
145,hr-assistent,0.1413782276213169,0.026337485760450363,0.11504074186086655
146,"avdelingsdirektør skogbruk, gartnerier mv.",0.21354010701179504,0.11795233935117722,0.09558776766061783
147,bærprodusent,0.0651662927120924,0.023624040186405182,0.04154225252568722
148,industrirobotkontrollør,0.09160467237234116,0.03611321374773979,0.055491458624601364
149,sykehusbetjent,0.019870148971676826,0.02071252651512623,-0.0008423775434494019
150,valgfunksjonær,0.036125630140304565,0.02628621831536293,0.009839411824941635
151,assisterende rektor ,0.021657701581716537,0.02276979200541973,-0.0011120904237031937
152,organisasjonsrådgiver,0.03760545887053013,0.01778826117515564,0.01981719769537449
153,prøvenemdsmedlem,0.025641897693276405,0.044071972370147705,-0.0184300746768713
154,rådgiver frukt og bærproduksjon,0.16844458878040314,0.12722422182559967,0.04122036695480347
155,fylkesgartnerassistent,0.029732199385762215,0.036240462213754654,-0.006508262827992439
156,sosialkurator,0.07860486581921577,0.025981726124882698,0.052623139694333076
157,husøkonomassistent,0.04313976690173149,0.031690727919340134,0.011449038982391357
158,ettårig kretssekretær ,0.06348477303981781,0.04397600144147873,0.01950877159833908
159,edb-systemkonsulent,0.17356859147548676,0.028396889567375183,0.14517170190811157
160,personalrådgiver,0.06297161802649498,0.06428276747465134,-0.0013111494481563568
161,bibliotekfullmektig,0.058291176334023476,0.02599046565592289,0.032300710678100586
162,revisjonsrådgiver,0.05296856351196766,0.01902119256556034,0.03394737094640732
163,politisk sekretær,0.041535645723342896,0.030373888090252876,0.01116175763309002
164,fylkessekretær ,0.01760912872850895,0.018642205744981766,-0.0010330770164728165
165,undervisningskonsulent,0.029574153944849968,0.020523156970739365,0.009050996974110603
166,bystyrerepresentant,0.04333341494202614,0.034565117210149765,0.008768297731876373
167,seniorserviceingeniør ,0.05591733753681183,0.0380859375,0.01783140003681183
168,fylkeskoordinator i skatteetaten,0.05016816779971123,0.0592556893825531,-0.009087521582841873
169,visepolitimester,0.06521552428603172,0.02867612987756729,0.03653939440846443
170,markedsføringskonsulent,0.03586817905306816,0.03473477065563202,0.001133408397436142
171,veirekkverksmontør,0.04185575246810913,0.02021319977939129,0.021642552688717842
172,sametingsrepresentant,0.13987746834754944,0.03436487168073654,0.1055125966668129
173,herredskogmesterassistent,0.05275942012667656,0.0505516342818737,0.0022077858448028564
174,parykkmakermester,0.02281641587615013,0.03341256082057953,-0.010596144944429398
175,forretningsområdebanksjef,0.051490042358636856,0.03928142786026001,0.012208614498376846
176,"divisjonssjef skogbruk, gartnerier mv.",0.09496937692165375,0.11436086148023605,-0.019391484558582306
177,bokbussassistent ,0.09457306563854218,0.019556142389774323,0.07501692324876785
178,visekonsul,0.10113935172557831,0.03490549698472023,0.06623385474085808
179,seniorinnkjøper,0.013623015955090523,0.024164583534002304,-0.010541567578911781
180,miljøvernkonsulent,0.028705760836601257,0.07036746293306351,-0.04166170209646225
181,hostess ,0.0254912618547678,0.0212567001581192,0.004234561696648598
182,forsikringsjurist,0.04990486055612564,0.03181266412138939,0.018092196434736252
183,ortopediteknisk sjef,0.040620870888233185,0.035901714116334915,0.00471915677189827
184,tilsynsfører ,0.016294224187731743,0.011996963992714882,0.004297260195016861
185,seniorinspektør ,0.0369739830493927,0.02305198647081852,0.01392199657857418
186,assisterende helsedirektør,0.051293909549713135,0.03796619921922684,0.013327710330486298
187,restaurantsjef ,0.017618656158447266,0.013450630940496922,0.004168025217950344
188,ombudsmann for forsvaret,0.1867469698190689,0.18269633874297142,0.004050631076097488
189,senior dimensjonskontrollør ,0.024206601083278656,0.08895345777273178,-0.06474685668945312
190,fiskerikandidat,0.07184331677854061,0.019228709861636162,0.05261460691690445
191,salgsleder,0.019695641472935677,0.0246712826192379,-0.004975641146302223
192,finansrådgiver ,0.061001306399703026,0.04203996807336807,0.018961338326334953
193,assisterende rådmann,0.0189950093626976,0.012840905226767063,0.006154104135930538
194,psykolog med godkjent spesialitet,0.05459550395607948,0.06669968366622925,-0.012104179710149765
195,studentassistent ,0.06207828409969807,0.054760564118623734,0.007317719981074333
196,kvalitetssikringsassistent,0.046245280653238297,0.031530365347862244,0.014714915305376053
197,assisterende butikksjef ,0.04797285422682762,0.017367767170071602,0.03060508705675602
198,porteføljemakermester,0.06951453536748886,0.02624526619911194,0.04326926916837692
199,investeringsrådgiver ,0.03964564763009548,0.02655767649412155,0.01308797113597393
200,divisjonssjef akavkultur mv.,0.016699010506272316,0.020386995747685432,-0.0036879852414131165
201,velferdssekretær,0.032159242779016495,0.01841900683939457,0.013740235939621925
202,host ,0.06645042449235916,0.01502241101115942,0.05142801348119974
203,familiebarnehageassistent,0.055157069116830826,0.07727967202663422,-0.02212260290980339
204,parlamentarisk nestleder,0.039932165294885635,0.03147893771529198,0.008453227579593658
205,pedagogisk-psykologisk rådgiver,0.05353874713182449,0.12456895411014557,-0.07103020697832108
206,seniorarkitekt,0.04271128587424755,0.018196985125541687,0.024514300748705864
207,sisteleddsmarkedsfører,0.024379268288612366,0.0366344228386879,-0.012255154550075531
208,miljøvernrådgiver,0.025913797318935394,0.1000230461359024,-0.07410924881696701
209,sosialrådgiver ,0.03849293291568756,0.05579115450382233,-0.017298221588134766
210,industripsykolog,0.024737469851970673,0.022584550082683563,0.0021529197692871094
211,audiometriassistent,0.09965214133262634,0.03796527162194252,0.06168686971068382
212,familierådgiver,0.021219177171587944,0.03245504945516586,-0.011235872283577919
213,stortingets ombudsmann for forvaltningen,0.17805340513586998,0.15664486587047577,0.02140853926539421
214,seniorrådgiver  ,0.052390819415450096,0.09523800201714039,-0.04284718260169029
215,tilsynsveterinær,0.02899649739265442,0.03218017518520355,-0.0031836777925491333
216,assisterende administrerende direktør ,0.03209436684846878,0.015879524871706963,0.016214841976761818
217,underholdningsartist,0.014742935076355934,0.02826881594955921,-0.013525880873203278
218,sikkerhetsrådgiver,0.057949403300881386,0.040357813239097595,0.01759159006178379
219,administrerende direktør ,0.046300871297717094,0.02083616890013218,0.025464702397584915
220,kvalitetskontrollør ,0.03235172200948,0.04543881677091122,-0.013087094761431217
221,storyboard artist,0.017315959557890892,0.02107592299580574,-0.0037599634379148483
222,juridisk internrevisjonsleder,0.10176292061805725,0.0485369898378849,0.05322593078017235
223,musikalsk aktivitør ,0.03993587754666805,0.05688915401697159,-0.016953276470303535
224,senior kontrollingeniør ,0.04556032828986645,0.024017775431275368,0.02154255285859108
225,karriereveileder ,0.021897615864872932,0.03370394557714462,-0.01180632971227169
226,arbeidstilsynsrådgiver,0.03921041637659073,0.054745856672525406,-0.015535440295934677
227,keramikkontrollør,0.06799120083451271,0.026890743523836136,0.041100457310676575
228,ux-designer,0.1576642170548439,0.05036826804280281,0.10729594901204109
229,plan- og miljøsjef ,0.04044036194682121,0.03801016882061958,0.0024301931262016296
230,kvalitetssikringskoordinator,0.062292350456118584,0.03596283122897148,0.026329519227147102
231,næringsmiddelkontrollør,0.033275093883275986,0.04950561001896858,-0.016230516135692596
232,pedagogisk psykolog,0.09271172434091568,0.05470411479473114,0.03800760954618454
233,seniorkonsulent ,0.07543602399528027,0.023093532770872116,0.05234249122440815
234,kjøkkenmedhjelper,0.018709124997258186,0.06777317821979523,-0.04906405322253704
235,mattilsynsrådgiver,0.058109644800424576,0.05918427184224129,-0.0010746270418167114
236,forpleiningsassistent ,0.02209586650133133,0.023163888603448868,-0.0010680221021175385
237,innspillingsleder,0.014591576531529427,0.04434376023709774,-0.029752183705568314
238,assisterende sjefspsykolog,0.06147397309541702,0.029485730454325676,0.03198824264109135
239,departementsråd,0.025530226528644562,0.017108019441366196,0.008422207087278366
240,forsikringsrådgiver ,0.026805222034454346,0.06618109345436096,-0.039375871419906616
241,juridisk rådgiver ,0.11049400642514229,0.043479885905981064,0.06701412051916122
242,helse- og sosialdirektør,0.02754717878997326,0.044381771236658096,-0.016834592446684837
243,produktspesialist ,0.07044234126806259,0.02375752106308937,0.04668482020497322
244,klinikkveterinær,0.02238970436155796,0.021095475181937218,0.0012942291796207428
245,assisterende fylkesrådmann,0.05557478964328766,0.08154254406690598,-0.025967754423618317
246,tannteknikerassistent,0.08114637807011604,0.026619350537657738,0.054527027532458305
247,"divisjonsdirektør skogbruk, gartnerier mv.",0.15295946598052979,0.1517830342054367,0.0011764317750930786
248,dataregistreringsoperatør,0.0356065034866333,0.032535433769226074,0.0030710697174072266
249,opplæringssekretær,0.020399626344442368,0.04839397966861725,-0.02799435332417488
250,legasjonsråd,0.059106890112161636,0.018984045833349228,0.04012284427881241
251,"fagsjef skogbruk, gartnerier mv.",0.10130591690540314,0.0549473837018013,0.04635853320360184
252,kommunikasjonsrådgiver ,0.048715971410274506,0.04429391771554947,0.004422053694725037
253,assisterende sysselmann,0.03839599899947643,0.020936807617545128,0.017459191381931305
254,landsstyremedlem ,0.05672204867005348,0.06697004288434982,-0.010247994214296341
255,besiktigelsesmann ,0.14972473308444023,0.022666366770863533,0.1270583663135767
256,idrettsfunksjonær,0.02992790751159191,0.03604057431221008,-0.006112666800618172
257,professor ,0.026992762461304665,0.02148011140525341,0.005512651056051254
258,assistent ,0.040603701025247574,0.020015280693769455,0.02058842033147812
259,innspillingstekniker,0.038350995630025864,0.014278559945523739,0.024072435684502125
260,lufttrafikkleder,0.04205775260925293,0.041512954980134964,0.0005447976291179657
261,blomsterdekoratør,0.07047529332339764,0.025166483595967293,0.045308809727430344
262,assisterende regjeringsadvokat,0.0901078674942255,0.021758832037448883,0.06834903545677662
263,informasjonssekretær,0.07022046856582165,0.03912172466516495,0.0310987439006567
264,skadedyrkontrollør,0.07469495758414268,0.03205525502562523,0.042639702558517456
