,Adjektiv,P(han),P(hun),Differanse
58,alliert,0.621451735496521,0.03177082538604736,0.5896809101104736
446,førstvoterende,0.6624069213867188,0.07684578746557236,0.5855611339211464
6,abkhasisk,0.6737020015716553,0.08919497579336166,0.5845070257782936
154,beryktet,0.6456078886985779,0.06158386170864105,0.5840240269899368
709,kontrær,0.6407819390296936,0.05845789611339569,0.5823240429162979
691,kommunistisk,0.6706065535545349,0.09033636748790741,0.5802701860666275
76,anglikansk,0.6611379981040955,0.0810997411608696,0.5800382569432259
254,dystopisk,0.6653112173080444,0.0886477679014206,0.5766634494066238
112,astrologisk,0.6440512537956238,0.06900490820407867,0.5750463455915451
741,kvinnelig,0.07180256396532059,0.4868234694004059,-0.4150209054350853
1012,prostituert,0.22208422422409058,0.5599033236503601,-0.33781909942626953
443,følsom,0.12778788805007935,0.4505122900009155,-0.3227244019508362
1473,vakker,0.18353307247161865,0.4583168923854828,-0.27478381991386414
1401,ufødt,0.04990182816982269,0.3233377933502197,-0.27343596518039703
42,aktsom,0.17345073819160461,0.41285064816474915,-0.23939990997314453
988,plagsom,0.13739068806171417,0.36806315183639526,-0.2306724637746811
1157,skjønn,0.17081744968891144,0.37419500946998596,-0.20337755978107452
1167,skånsom,0.1750396192073822,0.37839940190315247,-0.20335978269577026
1249,svak,0.21921001374721527,0.4171292185783386,-0.19791920483112335
1537,ytre,0.22750845551490784,0.417555570602417,-0.19004711508750916
1429,ung,0.16627714037895203,0.34688860177993774,-0.18061146140098572
1398,ufrivillig,0.1386280208826065,0.3142832815647125,-0.17565526068210602
462,gift,0.19909903407096863,0.3743267357349396,-0.17522770166397095
1472,uønsket,0.14939600229263306,0.3237699568271637,-0.17437395453453064
1399,ufruktbar,0.1110040545463562,0.27714264392852783,-0.16613858938217163
1276,søt,0.19378143548965454,0.3570367395877838,-0.16325530409812927
657,kjempemorsom,0.19836795330047607,0.3606502413749695,-0.1622822880744934
1233,stygg,0.11414765566587448,0.27025049924850464,-0.15610284358263016
537,het,0.1839602291584015,0.3355896472930908,-0.15162941813468933
1474,valgfri,0.21825829148292542,0.3669048845767975,-0.14864659309387207
665,kjær,0.1591591238975525,0.302802711725235,-0.1436435878276825
903,nødvendig,0.2194385677576065,0.3625425398349762,-0.1431039720773697
1111,selsom,0.19266997277736664,0.3329060673713684,-0.14023609459400177
485,godslig,0.2218664139509201,0.36188778281211853,-0.14002136886119843
666,kjærkommen,0.1752903014421463,0.31006285548210144,-0.13477255403995514
419,fremoverlent,0.2256808578968048,0.3558037281036377,-0.13012287020683289
827,merkelig,0.18944835662841797,0.3188505470752716,-0.12940219044685364
1370,uavlatelig,0.20645003020763397,0.3355712592601776,-0.12912122905254364
332,fattig,0.26562169194221497,0.3935113549232483,-0.12788966298103333
667,kjærlig,0.28091225028038025,0.40855929255485535,-0.1276470422744751
920,omsorgsfull,0.1724543422460556,0.29739323258399963,-0.12493889033794403
730,kulturell,0.30713143944740295,0.4282808303833008,-0.12114939093589783
300,ensom,0.14395219087600708,0.26320719718933105,-0.11925500631332397
1499,vemodig,0.24585437774658203,0.35844886302948,-0.11259448528289795
825,melkefri,0.22626622021198273,0.33398738503456116,-0.10772116482257843
1409,uhorvelig,0.3131272494792938,0.4205751121044159,-0.10744786262512207
204,brysom,0.23522937297821045,0.34257543087005615,-0.1073460578918457
930,oppmerksom,0.21630501747131348,0.3205726146697998,-0.10426759719848633
678,klok,0.22017766535282135,0.32401296496391296,-0.10383529961109161
1538,åpen,0.26081690192222595,0.36280250549316406,-0.10198560357093811
334,fattigslig,0.31267622113227844,0.41044968366622925,-0.0977734625339508
845,morsk,0.16202209889888763,0.25898244976997375,-0.09696035087108612
549,hovmodig,0.2923814356327057,0.3886186480522156,-0.09623721241950989
1250,svaksynt,0.3622087836265564,0.4504537880420685,-0.08824500441551208
57,allergisk,0.2734929621219635,0.36050325632095337,-0.08701029419898987
391,forplantningsmessig,0.08022182434797287,0.16713829338550568,-0.0869164690375328
1115,selvstendig,0.073826365172863,0.1571066528558731,-0.0832802876830101
936,ordinær,0.21420130133628845,0.2953720688819885,-0.08117076754570007
866,naken,0.17167721688747406,0.2522161304950714,-0.08053891360759735
