,Adjektiv,P(han),P(hun),Differanse
126,avskrudd,0.5363775491714478,0.1557496339082718,0.38062791526317596
127,avslappa,0.46632620692253113,0.2165016382932663,0.24982456862926483
128,avslappet,0.5747159719467163,0.20413054525852203,0.3705854266881943
129,bakenforliggende,0.35508641600608826,0.14619752764701843,0.20888888835906982
130,banal,0.5541905760765076,0.15342219173908234,0.40076838433742523
131,bange,0.47472187876701355,0.08593843877315521,0.38878343999385834
132,bar,0.4854678213596344,0.06900011003017426,0.41646771132946014
133,barmhjertig,0.46949777007102966,0.2096574455499649,0.25984032452106476
134,barokk,0.6897405385971069,0.0594942644238472,0.6302462741732597
135,baskisk,0.49792900681495667,0.03995155170559883,0.45797745510935783
136,bedriten,0.5601695775985718,0.14964111149311066,0.4105284661054611
137,befestet,0.4197293221950531,0.20020298659801483,0.21952633559703827
138,befolkningsmessig,0.35027357935905457,0.170626699924469,0.17964687943458557
139,begjærlig,0.4299669861793518,0.373688668012619,0.05627831816673279
140,begrenset,0.3173315227031708,0.0956512913107872,0.22168023139238358
141,begrepsmessig,0.382371187210083,0.2028031051158905,0.1795680820941925
142,behagelig,0.35132333636283875,0.27560171484947205,0.0757216215133667
143,behende,0.43821898102760315,0.20013098418712616,0.238087996840477
144,behendig,0.4225362539291382,0.2221803069114685,0.20035594701766968
145,bekjent,0.5460666418075562,0.09502382576465607,0.4510428160429001
146,beklagelig,0.056627966463565826,0.05573009327054024,0.000897873193025589
147,bekymret,0.2934876084327698,0.1262465864419937,0.16724102199077606
148,bekymringsfull,0.15281949937343597,0.08564062416553497,0.067178875207901
149,beleven,0.640985369682312,0.07273411750793457,0.5682512521743774
150,belærende,0.358325719833374,0.3128599226474762,0.04546579718589783
151,ben,0.2860208749771118,0.09247905015945435,0.19354182481765747
152,bereist,0.5677180886268616,0.1662343144416809,0.40148377418518066
153,bergensk,0.3802139461040497,0.15138815343379974,0.22882579267024994
154,beryktet,0.6456078886985779,0.06158386170864105,0.5840240269899368
155,berømt,0.35760968923568726,0.15530338883399963,0.20230630040168762
156,beskjeden,0.3115982413291931,0.29681068658828735,0.014787554740905762
157,bestandig,0.07448788732290268,0.08151253312826157,-0.007024645805358887
158,besvart,0.50383460521698,0.09649336338043213,0.40734124183654785
159,betimelig,0.3069756329059601,0.14844456315040588,0.1585310697555542
160,betraktelig,0.3692470192909241,0.2287740260362625,0.14047299325466156
161,betrodd,0.011766161769628525,0.10338331758975983,-0.0916171558201313
162,betydelig,0.6359366178512573,0.12070425599813461,0.5152323618531227
163,beundringsverdig,0.02852170169353485,0.1331758350133896,-0.10465413331985474
164,bevegelig,0.11713968962430954,0.11003196239471436,0.007107727229595184
165,beveget,0.3869662582874298,0.23437070846557617,0.15259554982185364
166,bevisst,0.2519404888153076,0.1929139494895935,0.05902653932571411
167,bevokst,0.25823748111724854,0.10911795496940613,0.1491195261478424
168,bibelsk,0.44326433539390564,0.17119312286376953,0.2720712125301361
169,bibliofil,0.7361763715744019,0.07468503713607788,0.661491334438324
170,biennal,0.4695962369441986,0.22431349754333496,0.24528273940086365
171,bikkjekald,0.39742594957351685,0.1346600204706192,0.26276592910289764
172,billig,0.3335186541080475,0.15896186232566833,0.17455679178237915
173,binær,0.4217801094055176,0.03027375228703022,0.39150635711848736
174,biologisk,0.09587996453046799,0.14285950362682343,-0.04697953909635544
175,biomimetisk,0.3089149296283722,0.10884455591440201,0.20007037371397018
176,bisarr,0.10397373139858246,0.07735925167798996,0.0266144797205925
177,bitter,0.35267338156700134,0.305743008852005,0.04693037271499634
178,blakk,0.33038944005966187,0.18280845880508423,0.14758098125457764
179,blakk som en kirkerotte,0.5289438962936401,0.2497948855161667,0.27914901077747345
180,blaut,0.4109065532684326,0.11422374099493027,0.29668281227350235
181,blek,0.12302601337432861,0.133592888712883,-0.010566875338554382
182,blendahvit,0.5320702195167542,0.16888681054115295,0.3631834089756012
183,blid,0.46065467596054077,0.2267386019229889,0.23391607403755188
184,blivende,0.3767816126346588,0.15974017977714539,0.21704143285751343
185,blodig,0.29652169346809387,0.16229262948036194,0.13422906398773193
186,blå,0.254038006067276,0.1882961094379425,0.0657418966293335
187,blåøyd,0.20357656478881836,0.09541924297809601,0.10815732181072235
188,bløtaktig,0.17720595002174377,0.10954345017671585,0.06766249984502792
189,bornert,0.47631633281707764,0.12287979573011398,0.35343653708696365
190,bra,0.43088093400001526,0.14332889020442963,0.28755204379558563
191,bra nok,0.04081858694553375,0.08590736240148544,-0.04508877545595169
192,brakk,0.48052534461021423,0.2323872596025467,0.24813808500766754
193,brannrød,0.5092985033988953,0.15073324739933014,0.3585652559995651
194,brasiliansk,0.40861159563064575,0.1163075640797615,0.29230403155088425
195,bred,0.430314838886261,0.17159302532672882,0.25872181355953217
196,brekkekkel,0.5817893147468567,0.08481424301862717,0.4969750717282295
197,brent,0.5352024435997009,0.17963111400604248,0.35557132959365845
198,bretonsk,0.23323751986026764,0.0771864801645279,0.15605103969573975
199,brisen,0.6156021356582642,0.14813318848609924,0.4674689471721649
200,brukelig,0.47643694281578064,0.14256447553634644,0.3338724672794342
201,brukket,0.1965400129556656,0.055733729153871536,0.14080628380179405
202,brusten,0.5086913704872131,0.050733745098114014,0.4579576253890991
203,brutal,0.38053378462791443,0.24845920503139496,0.13207457959651947
204,brysom,0.23522937297821045,0.34257543087005615,-0.1073460578918457
205,bråkjekk,0.5649509429931641,0.1159781813621521,0.44897276163101196
206,buet,0.4720085561275482,0.04877932742238045,0.42322922870516777
207,buldrende,0.5773535966873169,0.13468042016029358,0.4426731765270233
208,bundet,0.24757692217826843,0.14834067225456238,0.09923624992370605
209,burkinsk,0.5478232502937317,0.06618236005306244,0.48164089024066925
210,bymessig,0.345745325088501,0.13487105071544647,0.2108742743730545
211,bægjen,0.539189875125885,0.14508680999279022,0.3941030651330948
212,bøyelig,0.4301670789718628,0.11894744634628296,0.31121963262557983
213,daddelverdig,0.6001209616661072,0.11358959227800369,0.4865313693881035
214,daglig,0.27048906683921814,0.30891910195350647,-0.03843003511428833
215,dagligdags,0.22794543206691742,0.16926966607570648,0.05867576599121094
216,dansk,0.44317206740379333,0.1609225571155548,0.2822495102882385
217,dedikert,0.5933393239974976,0.10713572800159454,0.486203595995903
218,deform,0.14640481770038605,0.054427195340394974,0.09197762235999107
219,deilig,0.23676326870918274,0.22406165301799774,0.012701615691184998
220,delelig,0.3143194317817688,0.23008868098258972,0.08423075079917908
221,demokratisk,0.33938032388687134,0.33928680419921875,9.351968765258789e-05
222,demonstrativ,0.5906624794006348,0.10138761252164841,0.48927486687898636
223,desidert,0.3114735782146454,0.13957898318767548,0.1718945950269699
224,deskriptiv,0.5597500801086426,0.10893960297107697,0.4508104771375656
225,detaljert,0.5282801985740662,0.17445538938045502,0.35382480919361115
226,diagonal,0.4368405044078827,0.05304841324687004,0.38379209116101265
227,diffus,0.39393725991249084,0.21262957155704498,0.18130768835544586
228,diger,0.4955597221851349,0.0752972736954689,0.420262448489666
229,digg,0.45916905999183655,0.15237963199615479,0.30678942799568176
230,direkte,0.27186769247055054,0.2229720950126648,0.04889559745788574
231,disig,0.6396628022193909,0.10893484950065613,0.5307279527187347
232,disiplinert,0.47869718074798584,0.14982473850250244,0.3288724422454834
233,diskret,0.4082152247428894,0.34023386240005493,0.06798136234283447
234,diskré,0.4391114115715027,0.3368881344795227,0.10222327709197998
235,distingvert,0.44086045026779175,0.17585790157318115,0.2650025486946106
236,distré,0.354877769947052,0.30109238624572754,0.05378538370132446
237,diuretisk,0.3333698511123657,0.0936393290758133,0.23973052203655243
238,diverse,0.538410484790802,0.19756454229354858,0.3408459424972534
239,djerv,0.5779033303260803,0.11730354279279709,0.46059978753328323
240,dobbel,0.5037141442298889,0.0699867233633995,0.4337274208664894
241,dogmatisk,0.34194284677505493,0.19511467218399048,0.14682817459106445
242,doktrinær,0.5881659388542175,0.11622313410043716,0.47194280475378036
243,dorsk,0.5820987820625305,0.11832529306411743,0.4637734889984131
244,doven,0.38278982043266296,0.18840794265270233,0.19438187777996063
245,drektig,0.5453769564628601,0.12351365387439728,0.42186330258846283
246,drønnende,0.1358848214149475,0.08167194575071335,0.05421287566423416
247,drøy,0.3088228404521942,0.11982066184282303,0.18900217860937119
248,dum som en stut,0.023015663027763367,0.11699012666940689,-0.09397446364164352
249,dum som et brød,0.01236994843930006,0.1980290561914444,-0.18565910775214434
250,dyktig,0.6187801361083984,0.12696029245853424,0.4918198436498642
251,dyr,0.22247512638568878,0.09757909923791885,0.12489602714776993
252,dyrebar,0.5955588221549988,0.1006355956196785,0.4949232265353203
253,dyster,0.3047730326652527,0.23412103950977325,0.07065199315547943
254,dystopisk,0.6653112173080444,0.0886477679014206,0.5766634494066238
255,dårlig,0.3301430344581604,0.3440200388431549,-0.013877004384994507
256,død,0.05055377632379532,0.09119157493114471,-0.040637798607349396
257,dødelig,0.2912728488445282,0.1828899383544922,0.10838291049003601
258,dødskjedelig,0.19590257108211517,0.09217115491628647,0.1037314161658287
259,edel,0.3972024619579315,0.09944693744182587,0.29775552451610565
260,effektfull,0.3333154618740082,0.16117897629737854,0.17213648557662964
261,effektiv,0.29475098848342896,0.2918659746646881,0.0028850138187408447
262,egen,0.09198851138353348,0.15677018463611603,-0.06478167325258255
263,egentlig,0.4018973112106323,0.1584826409816742,0.24341467022895813
264,egoistisk,0.4808385968208313,0.24292698502540588,0.23791161179542542
265,eigen,0.25760188698768616,0.2765412926673889,-0.01893940567970276
266,eksakt,0.39811620116233826,0.20396964251995087,0.1941465586423874
267,eksplosiv,0.48262885212898254,0.157471165060997,0.32515768706798553
268,eksponentiell,0.4651987850666046,0.14569413661956787,0.31950464844703674
269,ekstern,0.36014363169670105,0.22867444157600403,0.13146919012069702
270,ekstra,0.3159104883670807,0.18398168683052063,0.13192880153656006
271,ekstrem,0.49658337235450745,0.07742362469434738,0.41915974766016006
272,ekstrovert,0.32335999608039856,0.12632369995117188,0.19703629612922668
273,ekte,0.24691790342330933,0.28993743658065796,-0.04301953315734863
274,ekvivalent,0.558201253414154,0.14954154193401337,0.4086597114801407
275,elastisk,0.3376820683479309,0.07483074814081192,0.262851320207119
276,elegant,0.381664901971817,0.2791207432746887,0.1025441586971283
277,elektrisk,0.4282660484313965,0.13243398070335388,0.2958320677280426
278,elektrofysiologisk,0.35586124658584595,0.06570571660995483,0.2901555299758911
279,elektromekanisk,0.6838282942771912,0.07292874157428741,0.6108995527029037
280,elektronisk,0.4062975347042084,0.18232685327529907,0.2239706814289093
281,ellevill,0.3730648458003998,0.2338927984237671,0.1391720473766327
282,emosjonell,0.3344794809818268,0.39016401767730713,-0.05568453669548035
283,empatisk,0.45127251744270325,0.240093395113945,0.21117912232875824
284,empirisk,0.2841067612171173,0.14398667216300964,0.14012008905410767
285,en-til-en,0.49181464314460754,0.16924794018268585,0.3225667029619217
286,encellet,0.3125267028808594,0.11963514983654022,0.19289155304431915
287,endelig,0.3688617944717407,0.22759053111076355,0.14127126336097717
288,endimensjonal,0.49067285656929016,0.1499042958021164,0.34076856076717377
289,eneste,0.3462378680706024,0.14970362186431885,0.19653424620628357
290,enfoldig,0.40618112683296204,0.1871926188468933,0.21898850798606873
291,eng,0.2950689494609833,0.22855304181575775,0.06651590764522552
292,engasjert,0.3783399164676666,0.2829689383506775,0.09537097811698914
293,engelsk,0.39317163825035095,0.15209652483463287,0.24107511341571808
294,engstelig,0.488607794046402,0.19226987659931183,0.29633791744709015
295,enig,0.5215646028518677,0.21315601468086243,0.30840858817100525
296,enkel,0.3745291531085968,0.1298113316297531,0.2447178214788437
297,enkelt,0.31732961535453796,0.050820305943489075,0.2665093094110489
298,ensella,0.6169043779373169,0.07316309958696365,0.5437412783503532
299,ensellet,0.5228627920150757,0.12874794006347656,0.3941148519515991
300,ensom,0.14395219087600708,0.26320719718933105,-0.11925500631332397
301,enstemmig,0.4807460904121399,0.26701468229293823,0.21373140811920166
302,entusiastisk,0.70283442735672,0.08971793204545975,0.6131164953112602
303,enverdig,0.4090813398361206,0.24322478473186493,0.16585655510425568
304,envis,0.36318865418434143,0.2580603063106537,0.10512834787368774
305,erfaren,0.40425974130630493,0.1997750699520111,0.20448467135429382
306,ergerlig,0.7056483626365662,0.14344348013401031,0.5622048825025558
307,erten,0.4323587417602539,0.11267678439617157,0.31968195736408234
308,esoterisk,0.5945758819580078,0.10835613310337067,0.48621974885463715
309,estetisk,0.3158360421657562,0.20989514887332916,0.10594089329242706
310,estisk,0.5139862895011902,0.12294658273458481,0.3910397067666054
311,estlandsk,0.4652452766895294,0.13985365629196167,0.32539162039756775
312,etiopisk,0.6319274306297302,0.09412050247192383,0.5378069281578064
313,etnisk,0.40808987617492676,0.24006387591362,0.16802600026130676
314,etnologisk,0.3813254237174988,0.17460131645202637,0.2067241072654724
315,etterpåklok,0.4942663908004761,0.17376065254211426,0.3205057382583618
316,ettertenksom,0.40927961468696594,0.2576581835746765,0.15162143111228943
317,europeisk,0.29733118414878845,0.12579821050167084,0.17153297364711761
318,evig,0.34183597564697266,0.13529206812381744,0.2065439075231552
319,fabelaktig,0.4309692680835724,0.27164798974990845,0.15932127833366394
320,fair,0.4564206898212433,0.2270897626876831,0.22933092713356018
321,faktisk,0.337983638048172,0.1944255828857422,0.1435580551624298
322,falklandsk,0.5795905590057373,0.09507541358470917,0.48451514542102814
323,fallitt,0.7123267650604248,0.049559663981199265,0.6627671010792255
324,falsk,0.3535081744194031,0.22586515545845032,0.12764301896095276
325,famøs,0.40294349193573,0.1865231841802597,0.21642030775547028
326,fantastisk,0.34113168716430664,0.1594015210866928,0.18173016607761383
327,fantelig,0.586965799331665,0.1328572779893875,0.4541085213422775
328,fargeløs,0.06546460837125778,0.07970306277275085,-0.014238454401493073
329,fascinerende,0.4597926139831543,0.11286630481481552,0.3469263091683388
330,fast,0.17640775442123413,0.1857006996870041,-0.009292945265769958
331,fattelig,0.5091342926025391,0.20434622466564178,0.3047880679368973
332,fattig,0.26562169194221497,0.3935113549232483,-0.12788966298103333
333,fattigfin,0.559918999671936,0.16674211621284485,0.3931768834590912
334,fattigslig,0.31267622113227844,0.41044968366622925,-0.0977734625339508
335,feig,0.4094030559062958,0.15003351867198944,0.25936953723430634
336,feilvendt,0.42527276277542114,0.12340126186609268,0.30187150090932846
337,felles,0.24783356487751007,0.11805827915668488,0.1297752857208252
338,femstemmig,0.6147876381874084,0.14920957386493683,0.4655780643224716
339,fengslende,0.4899144470691681,0.28326478600502014,0.20664966106414795
340,fengslet,0.510743260383606,0.22125932574272156,0.2894839346408844
341,fennoskandisk,0.44819405674934387,0.06790675967931747,0.3802872970700264
342,festlig,0.5806839466094971,0.23599469661712646,0.3446892499923706
343,fet,0.4763176739215851,0.15543879568576813,0.32087887823581696
344,fett,0.20673368871212006,0.09639173746109009,0.11034195125102997
345,fille,0.7248595356941223,0.0316309854388237,0.6932285502552986
346,filmatisk,0.3948030173778534,0.2254132628440857,0.1693897545337677
347,filosofisk,0.6262158751487732,0.08539294451475143,0.5408229306340218
348,fin,0.350058376789093,0.3008720278739929,0.0491863489151001
349,finsk,0.3934839367866516,0.12858867645263672,0.2648952603340149
350,firedimensjonal,0.2970365881919861,0.11047542095184326,0.18656116724014282
351,firstemmig,0.5803037285804749,0.1859341859817505,0.39436954259872437
352,fjern,0.22804418206214905,0.13774028420448303,0.09030389785766602
353,fjåg,0.48041191697120667,0.1148190125823021,0.36559290438890457
354,flamboyant,0.6532124280929565,0.10279331356287003,0.5504191145300865
355,flat,0.3154039978981018,0.19145551323890686,0.12394848465919495
356,flere,0.5378558039665222,0.12025943398475647,0.41759636998176575
357,flersella,0.3478460907936096,0.039145488291978836,0.3087006025016308
358,flersellet,0.42204126715660095,0.08611427247524261,0.33592699468135834
359,flerstemmig,0.5233134627342224,0.1297786831855774,0.393534779548645
360,flerverdig,0.41154804825782776,0.18422110378742218,0.22732694447040558
361,flink,0.01280139945447445,0.14890193939208984,-0.1361005399376154
362,florlett,0.29507023096084595,0.10999073088169098,0.18507950007915497
363,flott,0.36609551310539246,0.21556031703948975,0.1505351960659027
364,folkekjær,0.5387803912162781,0.15252012014389038,0.3862602710723877
365,folketallsmessig,0.5271608829498291,0.10173407196998596,0.42542681097984314
366,fonetisk,0.3419908583164215,0.07550545781850815,0.26648540049791336
367,forbrytersk,0.488830029964447,0.2107299566268921,0.27810007333755493
368,fordekt,0.31619080901145935,0.24156735837459564,0.07462345063686371
369,foreldet,0.18150579929351807,0.19838377833366394,-0.016877979040145874
370,forelska,0.5491434931755066,0.11876276135444641,0.4303807318210602
371,forelsket,0.3115352392196655,0.3139050006866455,-0.0023697614669799805
372,forenelig,0.32313817739486694,0.1452554315328598,0.17788274586200714
373,forfalsket,0.24889442324638367,0.06162472814321518,0.1872696951031685
374,forfjamset,0.5433449745178223,0.2569580078125,0.28638696670532227
375,forgjengelig,0.5042543411254883,0.22183434665203094,0.28241999447345734
376,forhenværende,0.4365755617618561,0.19054628908634186,0.24602927267551422
377,forholdsmessig,0.3625021278858185,0.14837199449539185,0.21413013339042664
378,forhutlet,0.4960031807422638,0.12669925391674042,0.3693039268255234
379,forknytt,0.4447302222251892,0.2692762613296509,0.17545396089553833
380,forlatt,0.23365458846092224,0.31122899055480957,-0.07757440209388733
381,forløsende,0.40155622363090515,0.22148394584655762,0.18007227778434753
382,formastelig,0.48549684882164,0.22245457768440247,0.26304227113723755
383,formbar,0.5123445987701416,0.05752493068575859,0.454819668084383
384,formell,0.39054855704307556,0.19611942768096924,0.19442912936210632
385,formfullendt,0.45010608434677124,0.1478751003742218,0.30223098397254944
386,fornem,0.272982656955719,0.28921225666999817,-0.016229599714279175
387,fornuftig,0.35508236289024353,0.22090080380439758,0.13418155908584595
388,fornærmet,0.615635871887207,0.17183350026607513,0.4438023716211319
389,fornøyd,0.3878302276134491,0.15823471546173096,0.22959551215171814
390,fornøyelig,0.3211672902107239,0.21455569565296173,0.10661159455776215
391,forplantningsmessig,0.08022182434797287,0.16713829338550568,-0.0869164690375328
392,forsagt,0.43102794885635376,0.1175784096121788,0.31344953924417496
393,forskjellig,0.3247748613357544,0.11382711678743362,0.21094774454832077
394,forstandig,0.5837481021881104,0.13022957742214203,0.4535185247659683
395,forståelig,0.44245538115501404,0.2563251852989197,0.18613019585609436
396,forståelsesfull,0.47166773676872253,0.2875421345233917,0.1841256022453308
397,forterpet,0.4075891077518463,0.26090577244758606,0.14668333530426025
398,fortersket,0.47685277462005615,0.2595371901988983,0.21731558442115784
399,fortreffelig,0.42665165662765503,0.27782246470451355,0.14882919192314148
400,fortrolig,0.35071688890457153,0.21388471126556396,0.13683217763900757
401,fortærende,0.3615565598011017,0.30324843525886536,0.05830812454223633
402,forunderlig,0.5179550051689148,0.29303503036499023,0.22491997480392456
403,foruroligende,0.4979543089866638,0.21175028383731842,0.2862040251493454
404,forvirret,0.4833798110485077,0.2560047209262848,0.2273750901222229
405,forvåket,0.19180810451507568,0.051076121628284454,0.14073198288679123
406,framgangsrik,0.566450834274292,0.06903936713933945,0.49741146713495255
407,framifrå,0.12095469981431961,0.09947450459003448,0.021480195224285126
408,frankisk,0.5921925902366638,0.08286994695663452,0.5093226432800293
