,Adjektiv,P(han),P(hun),Differanse
40,aksial,0.1810353398323059,0.05658790096640587,0.12444743886590004
41,aktiv,0.15326674282550812,0.2548866868019104,-0.10161994397640228
42,aktivistisk,0.3294464945793152,0.3346852660179138,-0.005238771438598633
43,aktpågivende,0.31045079231262207,0.31898772716522217,-0.008536934852600098
44,aktsom,0.31538671255111694,0.29504790902137756,0.02033880352973938
45,aktuell,0.19846126437187195,0.21873128414154053,-0.02027001976966858
46,aktverdig,0.29849305748939514,0.2733990252017975,0.025094032287597656
47,akustisk,0.3358239531517029,0.16807307302951813,0.16775088012218475
48,akutt,0.14133714139461517,0.410260945558548,-0.2689238041639328
49,akvatisk,0.3868577182292938,0.14705127477645874,0.23980644345283508
50,albansk,0.5493637323379517,0.08774207532405853,0.4616216570138931
51,alderdommelig,0.2921764850616455,0.13282793760299683,0.15934854745864868
52,aldrende,0.2877097725868225,0.30597439408302307,-0.01826462149620056
53,alfabetisk,0.20234672725200653,0.09176179021596909,0.11058493703603745
54,algebraisk,0.28609180450439453,0.023934099823236465,0.26215770468115807
55,algerisk,0.6418212652206421,0.05825594812631607,0.583565317094326
56,alifatisk,0.3239956796169281,0.041766904294490814,0.2822287753224373
57,alkalisk,0.2881739139556885,0.09819923341274261,0.18997468054294586
58,alkoholholdig,0.3149854242801666,0.11727970838546753,0.1977057158946991
59,alkoholisk,0.3810065984725952,0.14033891260623932,0.2406676858663559
60,all slags,0.28647497296333313,0.20440004765987396,0.08207492530345917
61,allegorisk,0.17202720046043396,0.044358402490615845,0.12766879796981812
62,allergisk,0.28311964869499207,0.3382754623889923,-0.055155813694000244
63,alliert,0.15076060593128204,0.12416601181030273,0.02659459412097931
64,allmektig,0.24152620136737823,0.03625175729393959,0.20527444407343864
65,allmenn,0.15521524846553802,0.13214078545570374,0.02307446300983429
66,allsidig,0.3809821307659149,0.17458476126194,0.20639736950397491
67,allslags,0.358903169631958,0.18352670967578888,0.17537645995616913
68,alluvial,0.2479078322649002,0.03829583525657654,0.20961199700832367
69,allvitende,0.41942447423934937,0.07199518382549286,0.3474292904138565
70,alminnelig,0.2830405533313751,0.10101683437824249,0.18202371895313263
71,alskens,0.25398367643356323,0.22166945040225983,0.032314226031303406
72,alternativ,0.27409568428993225,0.2636379897594452,0.01045769453048706
73,altetende,0.32030558586120605,0.20231515169143677,0.11799043416976929
74,alveolar,0.29935482144355774,0.05858151987195015,0.2407733015716076
75,alvorlig,0.47203072905540466,0.16774144768714905,0.3042892813682556
76,ambivalent,0.12851081788539886,0.3297119736671448,-0.2012011557817459
77,amerikansk,0.34017786383628845,0.06502105295658112,0.27515681087970734
78,amfibisk,0.34836873412132263,0.05985027551651001,0.2885184586048126
79,amper,0.16383695602416992,0.24504563212394714,-0.08120867609977722
80,anal,0.2849941849708557,0.226873978972435,0.058120205998420715
81,analytisk,0.21947060525417328,0.19985084235668182,0.019619762897491455
82,angivelig,0.40974894165992737,0.12996292114257812,0.27978602051734924
83,anglikansk,0.378208726644516,0.015204978175461292,0.3630037484690547
84,annen,0.11017508804798126,0.13754232227802277,-0.027367234230041504
85,annerledes,0.21279563009738922,0.1841035932302475,0.028692036867141724
86,annleis,0.2521951496601105,0.2916469871997833,-0.03945183753967285
87,anonym,0.2021643966436386,0.35637086629867554,-0.15420646965503693
88,ansatt,0.1145668551325798,0.3680133819580078,-0.253446526825428
89,anskuelig,0.15661491453647614,0.09923428297042847,0.05738063156604767
90,anstendig,0.24367952346801758,0.25286662578582764,-0.009187102317810059
91,ansvarlig,0.14021733403205872,0.2572884261608124,-0.11707109212875366
92,ansvarsfull,0.30244165658950806,0.2785494923591614,0.02389216423034668
93,ansvarsløs,0.4273138642311096,0.15158095955848694,0.2757329046726227
94,antonym,0.13533656299114227,0.12188778817653656,0.013448774814605713
95,antropocen,0.285706490278244,0.12852893769741058,0.15717755258083344
96,aparte,0.2279723882675171,0.16407665610313416,0.06389573216438293
97,apologetisk,0.2443450540304184,0.024208275601267815,0.22013677842915058
98,aprikos,0.3755127191543579,0.16540208458900452,0.2101106345653534
99,arabisk,0.39894944429397583,0.09867320209741592,0.3002762421965599
100,arbeidende,0.21938808262348175,0.2401534765958786,-0.02076539397239685
101,arbeidsledig,0.2985662817955017,0.2351430058479309,0.0634232759475708
102,arbeidsløs,0.37447455525398254,0.11975422501564026,0.2547203302383423
103,arbeidsom,0.39988887310028076,0.1315833032131195,0.26830556988716125
104,arbeidssky,0.2608712911605835,0.30321139097213745,-0.042340099811553955
105,arealmessig,0.49343353509902954,0.1514701247215271,0.34196341037750244
106,arg,0.20927166938781738,0.2566726505756378,-0.047400981187820435
107,aristokratisk,0.27948909997940063,0.013851681724190712,0.2656374182552099
108,aritmetisk,0.24945533275604248,0.05449751392006874,0.19495781883597374
109,arm,0.21111905574798584,0.11973873525857925,0.09138032048940659
110,armensk,0.4701489508152008,0.07250511646270752,0.3976438343524933
111,aromatisk,0.21101497113704681,0.0676652193069458,0.143349751830101
112,arrete,0.1698974370956421,0.23447254300117493,-0.06457510590553284
113,arrogant,0.27310559153556824,0.2085147351026535,0.06459085643291473
114,artig,0.303648978471756,0.29555073380470276,0.008098244667053223
115,arveløs,0.34608766436576843,0.12674853205680847,0.21933913230895996
116,aserbajdsjansk,0.6114997267723083,0.07767469435930252,0.5338250324130058
117,asimutal,0.36722224950790405,0.06405938416719437,0.3031628653407097
118,askefast,0.3575016260147095,0.11225506663322449,0.24524655938148499
119,asosial,0.11369969695806503,0.1738296002149582,-0.06012990325689316
120,astrologisk,0.42570701241493225,0.050618868321180344,0.3750881440937519
121,asyklisk,0.28921934962272644,0.18015019595623016,0.10906915366649628
122,asymmetrisk,0.20706063508987427,0.17721377313137054,0.029846861958503723
123,asymptomatisk,0.3053838610649109,0.13698871433734894,0.16839514672756195
124,attributiv,0.18128187954425812,0.059012942016124725,0.12226893752813339
125,attråverdig,0.2296123057603836,0.20286418497562408,0.02674812078475952
126,atypisk,0.2978425920009613,0.1373886615037918,0.1604539304971695
127,austre,0.5696883201599121,0.043536268174648285,0.5261520519852638
128,autonom,0.16738080978393555,0.16535551846027374,0.002025291323661804
129,autorisert,0.23356591165065765,0.2621613144874573,-0.02859540283679962
130,avansert,0.31443291902542114,0.08517216891050339,0.22926075011491776
131,avbaklig,0.3319736421108246,0.2564799189567566,0.075493723154068
132,avgjørende,0.17995327711105347,0.14271280169487,0.03724047541618347
133,avhengig,0.21164903044700623,0.17771106958389282,0.0339379608631134
134,avind,0.20459803938865662,0.17869064211845398,0.025907397270202637
135,avleggs,0.21031400561332703,0.09209694713354111,0.11821705847978592
136,avskrekkende,0.21989001333713531,0.24006125330924988,-0.020171239972114563
137,avskrudd,0.2879267632961273,0.10336144268512726,0.18456532061100006
138,avslappa,0.3580743968486786,0.09570096433162689,0.2623734325170517
139,avslappet,0.3005235493183136,0.12854403257369995,0.17197951674461365
140,bakenforliggende,0.07833831757307053,0.12022848427295685,-0.04189016669988632
141,banal,0.10144384205341339,0.10170315206050873,-0.0002593100070953369
142,bange,0.3615822494029999,0.16579672694206238,0.1957855224609375
143,bar,0.2823258936405182,0.19589108228683472,0.08643481135368347
144,barmhjertig,0.12431277334690094,0.0941813737154007,0.030131399631500244
145,barokk,0.3066965341567993,0.02110840380191803,0.2855881303548813
146,baskisk,0.251690536737442,0.06465396285057068,0.18703657388687134
147,bedriten,0.23801739513874054,0.24584399163722992,-0.00782659649848938
148,befestet,0.2664386034011841,0.046185340732336044,0.22025326266884804
149,befolkningsmessig,0.1570521593093872,0.14473746716976166,0.01231469213962555
150,begjærlig,0.18034934997558594,0.22237934172153473,-0.04202999174594879
151,begrenset,0.2755289375782013,0.15249404311180115,0.12303489446640015
152,begrepsmessig,0.2452813684940338,0.12922930717468262,0.1160520613193512
153,behagelig,0.1841094046831131,0.12521211802959442,0.05889728665351868
154,behende,0.15562887489795685,0.2483697533607483,-0.09274087846279144
155,behendig,0.29473116993904114,0.07586746662855148,0.21886370331048965
156,bein,0.24428397417068481,0.1319952756166458,0.112288698554039
157,bekjent,0.2445257306098938,0.24398507177829742,0.0005406588315963745
158,beklagelig,0.18659383058547974,0.30643364787101746,-0.11983981728553772
159,bekymret,0.11174104362726212,0.38380759954452515,-0.27206655591726303
160,bekymringsfull,0.22031167149543762,0.32251036167144775,-0.10219869017601013
161,bekymringsverdig,0.24090862274169922,0.3902900218963623,-0.14938139915466309
162,beleven,0.31213346123695374,0.11663231253623962,0.1955011487007141
163,belærende,0.20387519896030426,0.20104984939098358,0.0028253495693206787
164,ben,0.2393016368150711,0.11522635072469711,0.12407528609037399
165,bereist,0.4124141335487366,0.1593533605337143,0.2530607730150223
166,bergensk,0.6436430215835571,0.043130360543727875,0.6005126610398293
167,beryktet,0.24855388700962067,0.03912757709622383,0.20942630991339684
168,berømt,0.18006543815135956,0.021788885816931725,0.15827655233442783
169,beskjeden,0.33871719241142273,0.1862218976020813,0.15249529480934143
170,beslektet,0.12435910850763321,0.04665886610746384,0.07770024240016937
171,bestandig,0.1423163264989853,0.13011445105075836,0.012201875448226929
172,besvart,0.07781508564949036,0.2628835439682007,-0.18506845831871033
173,betenkelig,0.16718551516532898,0.25763845443725586,-0.09045293927192688
174,betimelig,0.16023051738739014,0.21408112347126007,-0.053850606083869934
175,betraktelig,0.3060602843761444,0.08005949854850769,0.22600078582763672
176,betrodd,0.1662476360797882,0.2718449831008911,-0.1055973470211029
177,betydelig,0.3099876046180725,0.06265227496623993,0.24733532965183258
178,beundringsverdig,0.1733357459306717,0.1266278177499771,0.04670792818069458
179,bevegelig,0.19234611093997955,0.17904400825500488,0.01330210268497467
180,beveget,0.184673473238945,0.40297791361808777,-0.21830444037914276
181,bevisst,0.11241201311349869,0.21863454580307007,-0.10622253268957138
182,bevokst,0.22274383902549744,0.22245533764362335,0.00028850138187408447
183,biaksial,0.1986338049173355,0.15721845626831055,0.04141534864902496
184,bibelsk,0.3178926706314087,0.0487607903778553,0.2691318802535534
185,bibliofil,0.2976061999797821,0.24952088296413422,0.04808531701564789
186,biennal,0.10323803871870041,0.41154035925865173,-0.3083023205399513
187,bikkjekald,0.24145743250846863,0.18006952106952667,0.061387911438941956
188,billig,0.2721949815750122,0.14308296144008636,0.12911202013492584
189,binær,0.0902552679181099,0.051692258566617966,0.03856300935149193
190,biologisk,0.14120857417583466,0.14083388447761536,0.0003746896982192993
191,biomimetisk,0.2259850800037384,0.1221073791384697,0.10387770086526871
192,bisarr,0.180634006857872,0.16530001163482666,0.015333995223045349
193,bitter,0.16352549195289612,0.21906642615795135,-0.05554093420505524
194,blakk,0.3973969519138336,0.10311915725469589,0.2942777946591377
195,blakk som en kirkerotte,0.25719189643859863,0.026843545958399773,0.23034835048019886
196,blaut,0.33646541833877563,0.07207592576742172,0.2643894925713539
197,blek,0.2811155319213867,0.13229900598526,0.1488165259361267
198,blendahvit,0.22763575613498688,0.1425521969795227,0.08508355915546417
199,blid,0.24774177372455597,0.2871383726596832,-0.03939659893512726
200,blind,0.2464829385280609,0.1763845533132553,0.0700983852148056
201,blivende,0.16731038689613342,0.3867872357368469,-0.2194768488407135
202,blodig,0.37801894545555115,0.10569977015256882,0.27231917530298233
203,blå,0.2725958824157715,0.2864623963832855,-0.013866513967514038
204,blåøyd,0.32177427411079407,0.12832136452198029,0.19345290958881378
205,bløt,0.20781537890434265,0.14881457388401031,0.059000805020332336
206,bløtaktig,0.22145424783229828,0.13134951889514923,0.09010472893714905
207,bornert,0.17920725047588348,0.28666308522224426,-0.10745583474636078
208,botanisk,0.3453209400177002,0.0702725201845169,0.2750484198331833
209,bra,0.33094656467437744,0.2079562544822693,0.12299031019210815
210,bra nok,0.12881308794021606,0.341024786233902,-0.2122116982936859
211,brakk,0.3185233473777771,0.22961768507957458,0.08890566229820251
212,brannrød,0.32440146803855896,0.20673809945583344,0.11766336858272552
213,brasiliansk,0.23582781851291656,0.026415430009365082,0.20941238850355148
214,bred,0.2929425835609436,0.1492927521467209,0.14364983141422272
215,brei,0.3817032277584076,0.24166351556777954,0.14003971219062805
216,brekkekkel,0.35397839546203613,0.15719474852085114,0.196783646941185
217,brent,0.3500606417655945,0.17303133010864258,0.1770293116569519
218,bretonsk,0.39470338821411133,0.017803855240345,0.3768995329737663
219,brisen,0.22568203508853912,0.25755932927131653,-0.031877294182777405
220,brukelig,0.32522234320640564,0.1709589660167694,0.15426337718963623
221,brukket,0.2627407908439636,0.1284053772687912,0.13433541357517242
222,brun,0.3399216830730438,0.1809343695640564,0.15898731350898743
223,brusten,0.21253074705600739,0.23437674343585968,-0.021845996379852295
224,brutal,0.27408233284950256,0.1473841518163681,0.12669818103313446
225,brysom,0.22080716490745544,0.22753211855888367,-0.006724953651428223
226,brådyp,0.33000466227531433,0.13517169654369354,0.1948329657316208
227,bråkjekk,0.4544002115726471,0.10666009038686752,0.34774012118577957
228,buet,0.29878103733062744,0.05609594285488129,0.24268509447574615
229,buldrende,0.2897056043148041,0.18993686139583588,0.0997687429189682
230,bundet,0.13935959339141846,0.13819783926010132,0.0011617541313171387
231,burkinsk,0.5623751282691956,0.12818850576877594,0.4341866225004196
232,bymessig,0.45800864696502686,0.040433865040540695,0.41757478192448616
233,bægjen,0.3685944676399231,0.16321034729480743,0.20538412034511566
234,bøyelig,0.29578137397766113,0.07208210974931717,0.22369926422834396
235,cellulær,0.19307678937911987,0.07493296265602112,0.11814382672309875
236,daddelverdig,0.21035316586494446,0.09653271734714508,0.11382044851779938
237,daglig,0.13106651604175568,0.33821508288383484,-0.20714856684207916
238,dagligdags,0.17234987020492554,0.150727316737175,0.02162255346775055
239,dansk,0.5054003000259399,0.05872899666428566,0.4466713033616543
240,dedikert,0.3698647618293762,0.24390189349651337,0.12596286833286285
241,deilig,0.16129058599472046,0.4050566554069519,-0.24376606941223145
242,delelig,0.07857512682676315,0.13023772835731506,-0.05166260153055191
243,demokratisk,0.2629232108592987,0.21890488266944885,0.044018328189849854
244,demonstrativ,0.22472621500492096,0.16011595726013184,0.06461025774478912
245,desidert,0.22441232204437256,0.08313770592212677,0.1412746161222458
246,deskriptiv,0.15737639367580414,0.2364952117204666,-0.07911881804466248
247,detaljert,0.23146946728229523,0.05253179743885994,0.1789376698434353
248,diagonal,0.1577778309583664,0.07907688617706299,0.0787009447813034
249,diffus,0.20813536643981934,0.16609451174736023,0.042040854692459106
250,diger,0.24941453337669373,0.07515784353017807,0.17425668984651566
251,digg,0.24031314253807068,0.17794260382652283,0.06237053871154785
252,direkte,0.1290726661682129,0.16767515242099762,-0.03860248625278473
253,disig,0.293405145406723,0.15758511424064636,0.13582003116607666
254,disiplinert,0.27392661571502686,0.17592567205429077,0.09800094366073608
255,diskret,0.2593408524990082,0.19176816940307617,0.067572683095932
256,diskré,0.17614570260047913,0.2094908207654953,-0.033345118165016174
257,distingvert,0.2857435941696167,0.07441508769989014,0.21132850646972656
258,distré,0.253849059343338,0.24280914664268494,0.011039912700653076
259,diuretisk,0.25389671325683594,0.19031696021556854,0.0635797530412674
260,diverse,0.25333258509635925,0.2738107442855835,-0.020478159189224243
261,djerv,0.4597821831703186,0.03650393709540367,0.42327824607491493
262,dobbel,0.19066059589385986,0.16281244158744812,0.027848154306411743
263,dogmatisk,0.26902449131011963,0.133399099111557,0.13562539219856262
264,doktrinær,0.14694520831108093,0.21093741059303284,-0.0639922022819519
265,dorsk,0.29340556263923645,0.10301055759191513,0.19039500504732132
266,doven,0.3377109169960022,0.09367577731609344,0.24403513967990875
267,drektig,0.17489312589168549,0.32633137702941895,-0.15143825113773346
268,drønnende,0.17318585515022278,0.06424152851104736,0.10894432663917542
269,drøy,0.2879396975040436,0.17609593272209167,0.1118437647819519
270,dum,0.2671671211719513,0.16648851335048676,0.10067860782146454
271,dum som en stut,0.31432071328163147,0.1360095888376236,0.17831112444400787
272,dum som et brød,0.2829459309577942,0.11465765535831451,0.16828827559947968
273,dyktig,0.2941748797893524,0.158187136054039,0.13598774373531342
274,dyr,0.21305496990680695,0.12934495508670807,0.08371001482009888
275,dyrebar,0.0481659434735775,0.04618861898779869,0.0019773244857788086
276,dyster,0.17368803918361664,0.17327524721622467,0.0004127919673919678
277,dystopisk,0.2502300441265106,0.1282099336385727,0.12202011048793793
278,dårlig,0.18282702565193176,0.21551576256752014,-0.03268873691558838
279,død,0.21657748520374298,0.2580210268497467,-0.04144354164600372
280,død som en sild,0.24263563752174377,0.07354716211557388,0.1690884754061699
281,dødelig,0.30645450949668884,0.19754533469676971,0.10890917479991913
282,dødskjedelig,0.26955804228782654,0.056645896285772324,0.21291214600205421
283,edel,0.10811981558799744,0.09972278028726578,0.008397035300731659
284,effektfull,0.25143033266067505,0.11287873983383179,0.13855159282684326
285,effektiv,0.2807425558567047,0.12104771286249161,0.1596948429942131
286,egen,0.09256617724895477,0.13947315514087677,-0.046906977891922
287,egentlig,0.14411620795726776,0.08890315890312195,0.05521304905414581
288,egoistisk,0.1896953284740448,0.1660715639591217,0.023623764514923096
289,eigen,0.16603559255599976,0.2140130251646042,-0.04797743260860443
290,eklektisk,0.2586856186389923,0.07808579504489899,0.18059982359409332
291,eksakt,0.17746326327323914,0.12335408478975296,0.054109178483486176
292,eksemplarisk,0.2435605227947235,0.23251748085021973,0.011043041944503784
293,eksoterm,0.20218275487422943,0.1272725611925125,0.07491019368171692
294,eksplisitt,0.09960772842168808,0.12212146073579788,-0.022513732314109802
295,eksplosiv,0.5014082193374634,0.1117812842130661,0.3896269351243973
296,eksponentiell,0.18093284964561462,0.059943072497844696,0.12098977714776993
297,ekstern,0.08865947276353836,0.28009840846061707,-0.1914389356970787
298,ekstra,0.11015070974826813,0.25986000895500183,-0.1497092992067337
299,ekstracellulær,0.07655439525842667,0.03157682344317436,0.044977571815252304
300,ekstrem,0.5203139185905457,0.14808551967144012,0.37222839891910553
301,ekstrovert,0.38911688327789307,0.17359286546707153,0.21552401781082153
302,ekte,0.24939531087875366,0.12956349551677704,0.11983181536197662
303,ekvivalent,0.12300054728984833,0.06778524070978165,0.05521530658006668
304,elastisk,0.2255897969007492,0.1074596494436264,0.1181301474571228
305,elegant,0.25898686051368713,0.0570206493139267,0.20196621119976044
306,elektrisk,0.21323329210281372,0.109305240213871,0.10392805188894272
307,elektrofysiologisk,0.36513975262641907,0.07093071937561035,0.2942090332508087
308,elektromekanisk,0.4484000504016876,0.0518372617661953,0.3965627886354923
309,elektronisk,0.18228091299533844,0.24872326850891113,-0.06644235551357269
310,ellevill,0.17235614359378815,0.1306004822254181,0.041755661368370056
311,emosjonell,0.16026397049427032,0.21889719367027283,-0.0586332231760025
312,empatisk,0.19036975502967834,0.32155439257621765,-0.1311846375465393
313,empirisk,0.16426371037960052,0.13325119018554688,0.03101252019405365
314,en-til-en,0.09428475052118301,0.13332316279411316,-0.039038412272930145
315,encella,0.13037215173244476,0.1449587643146515,-0.014586612582206726
316,encellet,0.12383191287517548,0.04552164301276207,0.0783102698624134
317,endelig,0.14973628520965576,0.07575850933790207,0.07397777587175369
318,endimensjonal,0.2560335099697113,0.08356311172246933,0.17247039824724197
319,endoterm,0.1609538346529007,0.1353202611207962,0.025633573532104492
320,eneste,0.08503230661153793,0.11734312027692795,-0.032310813665390015
321,enfoldig,0.4384368658065796,0.06039818003773689,0.3780386857688427
322,eng,0.2251833826303482,0.2744913697242737,-0.049307987093925476
323,engasjert,0.29936927556991577,0.34111106395721436,-0.041741788387298584
324,engelsk,0.3771793246269226,0.05063481256365776,0.32654451206326485
325,engstelig,0.17525853216648102,0.2744739353656769,-0.09921540319919586
326,enig,0.1800219565629959,0.19759857654571533,-0.01757661998271942
327,enkel,0.2377559244632721,0.056424446403980255,0.18133147805929184
328,enkelt,0.0993858352303505,0.07349101454019547,0.02589482069015503
329,ensella,0.23566007614135742,0.20770883560180664,0.02795124053955078
330,ensellet,0.19724173843860626,0.31680095195770264,-0.11955921351909637
331,ensom,0.301618367433548,0.20162175595760345,0.09999661147594452
332,enstemmig,0.2553711235523224,0.1805892437696457,0.0747818797826767
333,entomologisk,0.44656798243522644,0.061454445123672485,0.38511353731155396
334,entusiastisk,0.3330702781677246,0.15637017786502838,0.17670010030269623
335,enverdig,0.17422190308570862,0.14514601230621338,0.02907589077949524
336,envis,0.25232216715812683,0.09410956501960754,0.1582126021385193
337,erfaren,0.31915518641471863,0.21848009526729584,0.10067509114742279
338,ergerlig,0.24778461456298828,0.2792777717113495,-0.031493157148361206
339,erten,0.2154514640569687,0.13861487805843353,0.07683658599853516
340,esoterisk,0.4306989908218384,0.04748827964067459,0.3832107111811638
341,estetisk,0.21940183639526367,0.2700701951980591,-0.05066835880279541
342,estisk,0.35852617025375366,0.13132458925247192,0.22720158100128174
343,estlandsk,0.5055587291717529,0.09194720536470413,0.4136115238070488
344,etiopisk,0.38688498735427856,0.08990966528654099,0.2969753220677376
345,etnisk,0.28804701566696167,0.22033263742923737,0.0677143782377243
346,etnologisk,0.22698374092578888,0.3660759925842285,-0.13909225165843964
347,etterpåklok,0.24695651233196259,0.28882744908332825,-0.04187093675136566
348,ettertenksom,0.36555567383766174,0.1457948535680771,0.21976082026958466
349,europeisk,0.2399899810552597,0.054243966937065125,0.18574601411819458
350,evig,0.23277612030506134,0.0892072319984436,0.14356888830661774
351,fabelaktig,0.20270025730133057,0.13070175051689148,0.07199850678443909
352,fair,0.2512424886226654,0.12814222276210785,0.12310026586055756
353,faktisk,0.13572637736797333,0.12959934771060944,0.006127029657363892
354,falklandsk,0.4947603940963745,0.03558753430843353,0.459172859787941
355,fallitt,0.1684347689151764,0.065720334649086,0.1027144342660904
356,falsk,0.3242003619670868,0.05875559151172638,0.2654447704553604
357,famøs,0.22463972866535187,0.22233237326145172,0.0023073554039001465
358,fantastisk,0.24549806118011475,0.25580447912216187,-0.01030641794204712
359,fantelig,0.39170166850090027,0.14632047712802887,0.2453811913728714
360,fargeløs,0.2553694248199463,0.10743874311447144,0.14793068170547485
361,fascinerende,0.2161927968263626,0.10680296272039413,0.10938983410596848
362,fast,0.16289062798023224,0.18917424976825714,-0.026283621788024902
363,fattelig,0.3356134593486786,0.22377367317676544,0.11183978617191315
364,fattig,0.5340567827224731,0.04753449931740761,0.48652228340506554
365,fattigfin,0.6180324554443359,0.05794164910912514,0.5600908063352108
366,fattigslig,0.6295198202133179,0.05090901255607605,0.5786108076572418
367,feig,0.3083537220954895,0.07521260529756546,0.23314111679792404
368,feilvendt,0.2061404436826706,0.19496707618236542,0.011173367500305176
369,felles,0.058652397245168686,0.07266126573085785,-0.014008868485689163
370,femstemmig,0.15340310335159302,0.06581565737724304,0.08758744597434998
371,fengsla,0.19338521361351013,0.1832391321659088,0.010146081447601318
372,fengslende,0.2765425741672516,0.27249985933303833,0.004042714834213257
373,fengslet,0.2502301335334778,0.3381054401397705,-0.08787530660629272
374,fennoskandisk,0.5366731286048889,0.07332754880189896,0.46334557980298996
375,fersk,0.3005772829055786,0.20042479038238525,0.10015249252319336
376,festlig,0.2744297683238983,0.16708210110664368,0.10734766721725464
377,fet,0.32658618688583374,0.13908745348453522,0.18749873340129852
378,fett,0.28537461161613464,0.15920522809028625,0.1261693835258484
379,fille,0.283887654542923,0.18870604038238525,0.09518161416053772
380,filmatisk,0.19585217535495758,0.08234404027462006,0.11350813508033752
381,filosofisk,0.27571940422058105,0.029273318126797676,0.24644608609378338
382,fin,0.2513929605484009,0.21061193943023682,0.04078102111816406
383,finsk,0.4782600700855255,0.12936212122440338,0.34889794886112213
384,fiolett,0.21302339434623718,0.10661916434764862,0.10640422999858856
385,firedimensjonal,0.20457367599010468,0.05889620631933212,0.14567746967077255
386,firkantet,0.23024418950080872,0.0679425448179245,0.16230164468288422
387,firstemmig,0.218661829829216,0.021278580650687218,0.19738324917852879
388,fjern,0.15217840671539307,0.16481122374534607,-0.012632817029953003
389,fjåg,0.32124027609825134,0.14736725389957428,0.17387302219867706
390,flamboyant,0.2226724624633789,0.16251619160175323,0.06015627086162567
391,flat,0.33873504400253296,0.12474100291728973,0.21399404108524323
392,flau,0.19121496379375458,0.2743409276008606,-0.08312596380710602
393,fler,0.1273631453514099,0.19173704087734222,-0.06437389552593231
394,flercella,0.11213947087526321,0.11357197165489197,-0.0014325007796287537
395,flercellet,0.1659144014120102,0.06268590688705444,0.10322849452495575
396,flerdimensjonal,0.22136810421943665,0.09351814538240433,0.12784995883703232
397,flere,0.08876194059848785,0.1814044862985611,-0.09264254570007324
398,flersella,0.18602654337882996,0.26965394616127014,-0.08362740278244019
399,flersellet,0.1942610740661621,0.17265534400939941,0.021605730056762695
400,flerstemmig,0.19093851745128632,0.11415418982505798,0.07678432762622833
401,flerverdig,0.17839749157428741,0.1575457751750946,0.02085171639919281
402,flink,0.2612779140472412,0.2721497118473053,-0.010871797800064087
403,florlett,0.3577869236469269,0.05022821202874184,0.30755871161818504
404,flott,0.29338279366493225,0.2003811150789261,0.09300167858600616
405,folkekjær,0.3043786287307739,0.1001083254814148,0.20427030324935913
