,Adjektiv,P(han),P(hun),Differanse
1409,tallrik,0.6677371114492416,0.012226706370711327,0.6555104050785303
98,arameisk,0.6696368530392647,0.015142901800572872,0.6544939512386918
1039,ortotropisk,0.6802911795675755,0.02677658386528492,0.6535145957022905
496,gammeldags,0.6681631859391928,0.014811363071203232,0.6533518228679895
6,abkhasisk,0.6787359677255154,0.02598249725997448,0.6527534704655409
351,fabelaktig,0.674004253000021,0.02155088447034359,0.6524533685296774
834,laotisk,0.6728633809834719,0.020962590351700783,0.6519007906317711
708,keiserlig,0.6777548752725124,0.026821469888091087,0.6509334053844213
277,dystopisk,0.6678260788321495,0.01724000833928585,0.6505860704928637
120,astrologisk,0.6607262492179871,0.012137958779931068,0.648588290438056
1371,svaksynt,0.6732173077762127,0.025197356939315796,0.6480199508368969
1629,vel og bra,0.6653118543326855,0.017299650236964226,0.6480122040957212
894,mange,0.6702577583491802,0.02330431528389454,0.6469534430652857
304,elastisk,0.676269793882966,0.029319345951080322,0.6469504479318857
600,homofon,0.6695371307432652,0.02397639863193035,0.6455607321113348
1648,vettug,0.67826172336936,0.033211857080459595,0.6450498662889004
1372,svart,0.6518165618181229,0.00870207604020834,0.6431144857779145
1356,støkiometrisk,0.6740723885595798,0.03274349495768547,0.6413288936018944
1163,rikelig,0.6684475056827068,0.02738746628165245,0.6410600394010544
369,felles,0.09337874501943588,0.04182349517941475,0.05155524984002113
1439,topp,0.08589170128107071,0.023864755406975746,0.06202694587409496
971,neste,0.18831369280815125,0.10782979428768158,0.08048389852046967
596,hjemmeværende,0.1492685079574585,0.050737448036670685,0.09853105992078781
419,forhenværende,0.15576142072677612,0.03314593806862831,0.12261548265814781
996,nær,0.1717825084924698,0.029518404975533485,0.1422641035169363
473,full,0.19076675176620483,0.04388308897614479,0.14688366279006004
1614,vanna,0.17348569631576538,0.014397695660591125,0.15908800065517426
1154,relevant,0.2217222861945629,0.05976124852895737,0.16196103766560555
452,framifrå,0.2297002673149109,0.058926794677972794,0.1707734726369381
200,blid,0.21972979605197906,0.03997525945305824,0.17975453659892082
226,brådyp,0.20434913039207458,0.022803520783782005,0.18154560960829258
1638,ven,0.22416101023554802,0.04101536050438881,0.1831456497311592
379,fille,0.283313512802124,0.09996960312128067,0.18334390968084335
1455,trekanta,0.20951645076274872,0.023042622953653336,0.18647382780909538
348,ettertenksom,0.22237977385520935,0.03414183109998703,0.18823794275522232
1117,puertorikansk,0.20664295926690102,0.015505841933190823,0.1911371173337102
323,engasjert,0.24427003599703312,0.0517536886036396,0.19251634739339352
30,afrikansk,0.2172448243945837,0.021868610754609108,0.1953762136399746
1559,underlig,0.2332979142665863,0.036484986543655396,0.1968129277229309
1357,støvfri,0.24509990215301514,0.04585376754403114,0.199246134608984
177,betrodd,0.3079771138727665,0.09566667675971985,0.21231043711304665
302,ekte,0.2819979153573513,0.06928882747888565,0.21270908787846565
1639,vennlig,0.24810653924942017,0.03402054309844971,0.21408599615097046
668,interessert,0.25990429520606995,0.04250641539692879,0.21739787980914116
543,gretten,0.260391291230917,0.03627096116542816,0.22412033006548882
1226,sentral,0.30290837213397026,0.07845401763916016,0.2244543544948101
1387,særlig,0.2741648554801941,0.04509451985359192,0.22907033562660217
734,kjip,0.27158990129828453,0.04162481054663658,0.22996509075164795
909,melkefri,0.2962804138660431,0.0647350400686264,0.2315453737974167
1310,sped,0.27818963676691055,0.04660360515117645,0.2315860316157341
414,forelsket,0.3130323737859726,0.07917275279760361,0.233859620988369
1603,uuttalt,0.28627694584429264,0.05187239870429039,0.23440454714000225
853,likende,0.2725314795970917,0.036629024893045425,0.23590245470404625
1557,underdanig,0.3282080888748169,0.08077052980661392,0.24743755906820297
252,direkte,0.3052536156028509,0.056072913110256195,0.24918070249259472
88,ansvarlig,0.32089353166520596,0.07110634446144104,0.24978718720376492
1240,sist,0.29146081767976284,0.041045304387807846,0.250415513291955
1116,puertoricansk,0.2655916530638933,0.014893190935254097,0.2506984621286392
1321,sta,0.27681998535990715,0.023199940100312233,0.2536200452595949
345,etnisk,0.28773337602615356,0.0332646369934082,0.25446873903274536
372,fengslende,0.29065388441085815,0.034297876060009,0.25635600835084915
730,kjempevarm,0.27621299028396606,0.018970167264342308,0.25724282301962376
810,kulturell,0.31440937891602516,0.055979225784540176,0.258430153131485
746,klin kokos,0.2757848799228668,0.017175661399960518,0.2586092185229063
990,nyfødt,0.2874298095703125,0.024959297850728035,0.26247051171958447
1024,oppkalt,0.335407430306077,0.0719415619969368,0.2634658683091402
942,mulig,0.32495855912566185,0.06031380221247673,0.2646447569131851
1277,skyfri,0.3349473997950554,0.06937797367572784,0.26556942611932755
926,moden,0.3226543143391609,0.05642303451895714,0.2662312798202038
