,Adjektiv,P(han),P(hun),Differanse
1603,uønsket,0.1680174469947815,0.41500329971313477,-0.24698585271835327
471,fruktsommelig,0.1577450931072235,0.4047095477581024,-0.2469644546508789
241,deilig,0.16129058599472046,0.4050566554069519,-0.24376606941223145
12,abstinent,0.19271165132522583,0.4139002859592438,-0.22118863463401794
201,blivende,0.16731038689613342,0.3867872357368469,-0.2194768488407135
180,beveget,0.184673473238945,0.40297791361808777,-0.21830444037914276
1186,sakte,0.18686819076538086,0.4034821093082428,-0.21661391854286194
1570,urettmessig,0.10646440088748932,0.3190529942512512,-0.2125885933637619
210,bra nok,0.12881308794021606,0.341024786233902,-0.2122116982936859
1019,omsorgsfull,0.13836872577667236,0.3499325215816498,-0.21156379580497742
1324,stille,0.17791670560836792,0.38804808259010315,-0.21013137698173523
746,klinisk,0.15324881672859192,0.3633626103401184,-0.2101137936115265
444,fortrolig,0.11741393059492111,0.3255196511745453,-0.20810572057962418
1169,rosa,0.17361252009868622,0.3809764087200165,-0.20736388862133026
237,daglig,0.13106651604175568,0.33821508288383484,-0.20714856684207916
726,kjempeslem,0.18945786356925964,0.396603524684906,-0.20714566111564636
1666,vordende,0.16966651380062103,0.376415878534317,-0.20674936473369598
76,ambivalent,0.12851081788539886,0.3297119736671448,-0.2012011557817459
1082,personal,0.11209187656641006,0.3131023347377777,-0.20101045817136765
297,ekstern,0.08865947276353836,0.28009840846061707,-0.1914389356970787
821,kvinnelig,0.10795799642801285,0.29771140217781067,-0.18975340574979782
1145,refleksiv,0.12488043308258057,0.314089834690094,-0.18920940160751343
616,håndlagd,0.18310798704624176,0.37230759859085083,-0.18919961154460907
654,inkludert,0.07757632434368134,0.2656780183315277,-0.18810169398784637
1670,vàr,0.17062154412269592,0.3583289086818695,-0.18770736455917358
1587,utgående,0.155766099691391,0.34266501665115356,-0.18689891695976257
172,besvart,0.07781508564949036,0.2628835439682007,-0.18506845831871033
782,koronafast,0.2308012992143631,0.40849748253822327,-0.17769618332386017
799,kritisk,0.17584262788295746,0.3517310321331024,-0.17588840425014496
1440,toårig,0.1347174048423767,0.30958640575408936,-0.17486900091171265
798,kritikkverdig,0.21072684228420258,0.3840826451778412,-0.1733558028936386
1689,ønsket,0.10894152522087097,0.2821139991283417,-0.1731724739074707
595,hjemmesnekret,0.2419755607843399,0.4145665764808655,-0.17259101569652557
